,1000,1001,1002,1004,1010,1011,1012,1014,1030,1031,1032,1034,1040,1041,1042,1044,1200,1201,1202,1204,1210,1211,1212,1214,1230,1231,1232,1234,1240,1241,1242,1244,1300,1301,1302,1304,1310,1311,1312,1314,1330,1331,1332,1334,1340,1341,1342,1344,1400,1401,1402,1404,1410,1411,1412,1414,1430,1431,1432,1434,1440,1441,1442,1444,2000,2001,2002,2004,2010,2011,2012,2014,2030,2031,2032,2034,2040,2041,2042,2044,2200,2201,2202,2204,2210,2211,2212,2214,2230,2231,2232,2234,2240,2241,2242,2244,2300,2301,2302,2304,2310,2311,2312,2314,2330,2331,2332,2334,2340,2341,2342,2344,2400,2401,2402,2404,2410,2411,2412,2414,2430,2431,2432,2434,2440,2441,2442,2444,3000,3001,3002,3004,3010,3011,3012,3014,3030,3031,3032,3034,3040,3041,3042,3044,3200,3201,3202,3204,3210,3211,3212,3214,3230,3231,3232,3234,3240,3241,3242,3244,3300,3301,3302,3304,3310,3311,3312,3314,3330,3331,3332,3334,3340,3341,3342,3344,3400,3401,3402,3404,3410,3411,3412,3414,3430,3431,3432,3434,3440,3441,3442,3444
0,-88,0,-54,-102,-4,-101,2,1,-29,3,1,3,-78,-1,-78,-10,-102,-10,1,3,3,23,18,23,3,20,23,15,-80,23,23,20,-1,0,0,-80,1,23,23,23,3,23,19,20,1,21,23,23,-5,2,6,3,0,18,16,18,1,19,21,23,-1,15,23,23,-102,-82,0,-1,-16,0,0,0,-78,1,-1,-80,-54,0,0,0,0,-1,-101,3,2,15,18,19,-10,23,23,20,0,21,23,23,-83,0,0,1,0,19,18,23,-1,21,15,23,0,7,19,21,-1,0,5,1,-1,18,23,23,-78,23,23,23,0,19,23,23,-3,-1,0,-5,-179,5,1,6,-4,1,0,3,-16,0,-1,2,-54,-78,2,1,6,23,16,21,1,23,18,23,0,23,23,19,0,0,0,-1,5,23,23,23,-101,23,18,23,0,19,18,15,0,-1,1,0,1,23,9,16,2,23,16,18,0,18,23,18
1,-6,-38,0,-1,-67,0,1,0,-78,0,0,0,-4,1,-1,1,-1,1,0,0,0,18,22,13,0,17,13,23,1,21,14,17,-1,0,0,1,0,19,14,14,0,15,23,17,0,18,18,21,-101,0,0,0,4,23,22,22,0,23,9,13,-1,23,16,18,-5,0,-24,-1,-5,0,0,0,-1,0,-1,1,-178,3,1,0,-38,1,0,0,0,23,23,23,1,21,18,17,0,18,19,15,0,3,0,0,1,23,23,18,1,18,23,21,3,23,23,18,-74,1,-100,0,-1,23,19,14,-1,18,16,14,1,23,15,19,-81,-73,-32,-101,0,-100,0,0,-71,0,4,0,-3,1,-1,0,0,-1,1,0,0,16,22,9,0,14,22,13,0,18,14,23,-24,1,0,-1,-100,15,19,16,0,19,23,18,0,23,23,23,-32,-1,0,4,0,19,23,22,1,14,22,22,0,23,19,23
