,wait
2139,22.0
2140,21.0
2141,18.0
2142,24.0
2143,20.0
2144,16.0
2145,21.0
2146,22.0
2147,21.0
2148,18.0
2149,20.0
2150,21.0
2151,18.0
2152,21.0
2153,19.0
2154,20.0
2155,19.0
2156,23.0
2157,20.0
2158,20.0
2159,24.0
2160,18.0
2161,20.0
2162,19.0
2163,23.0
2164,19.0
2165,22.0
2166,22.0
2167,19.0
2168,20.0
2169,21.0
2170,21.0
2171,21.0
2172,22.0
2173,19.0
2174,20.0
2175,22.0
2176,22.0
2177,22.0
2178,20.0
2179,20.0
2180,22.0
2181,21.0
2182,22.0
2183,24.0
2184,22.0
2185,21.0
2186,24.0
2187,19.0
2188,20.0
2189,21.0
2190,24.0
2191,21.0
2192,19.0
2193,22.0
2194,22.0
2195,20.0
2196,20.0
2197,21.0
2198,22.0
2199,22.0
2200,22.0
2201,24.0
2202,21.0
2203,23.0
2204,20.0
2205,23.0
2206,22.0
2207,18.0
2208,22.0
2209,22.0
2210,17.0
2211,22.0
2212,23.0
2213,21.0
2214,17.0
2215,17.0
2216,20.0
2217,23.0
2218,19.0
2219,16.0
2220,21.0
2221,17.0
2222,20.0
2223,24.0
2224,21.0
2225,20.0
2226,17.0
2227,17.0
2228,25.0
2229,18.0
2230,20.0
2231,17.0
2232,21.0
2233,21.0
2234,15.0
2235,17.0
2236,18.0
2237,15.0
2238,13.0
2239,18.0
2240,15.0
2241,14.0
2242,19.0
2243,13.0
2244,19.0
2245,15.0
2246,24.0
2247,18.0
2248,12.0
2249,13.0
2250,18.0
2251,16.0
2252,15.0
2253,11.0
2254,16.0
2255,24.0
2256,18.0
2257,13.0
2258,27.0
2259,16.0
2260,16.0
2261,25.0
2262,14.0
2263,17.0
2264,11.0
2265,14.0
2266,29.0
2267,24.0
2268,12.0
2269,13.0
2270,18.0
2271,12.0
2272,14.0
2273,13.0
2274,13.0
2275,21.0
2276,13.0
2277,13.0
2278,13.0
2279,32.0
2280,25.0
2281,13.0
2282,13.0
2283,26.0
2284,31.0
2285,13.0
2286,26.0
2287,15.0
2288,13.0
2289,33.0
2290,25.0
2291,16.0
2292,34.0
2293,24.0
2294,14.0
2295,17.0
2296,34.0
2297,24.0
2298,16.0
2299,29.0
2300,18.0
2301,24.0
2302,16.0
2303,18.0
2304,28.0
2305,24.0
2306,15.0
2307,18.0
2308,23.0
2309,15.0
2310,18.0
2311,16.0
2312,25.0
2313,15.0
2314,21.0
2315,29.0
2316,22.0
2317,16.0
2318,17.0
2319,29.0
2320,21.0
2321,24.0
2322,17.0
2323,22.0
2324,20.0
2325,17.0
2326,15.0
2327,19.0
2328,17.0
2329,16.0
2330,22.0
2331,18.0
2332,17.0
2333,17.0
2334,16.0
2335,17.0
2336,17.0
2337,22.0
2338,17.0
2339,22.0
2340,16.0
2341,17.0
2342,19.0
2343,17.0
2344,21.0
2345,18.0
2346,17.0
2347,17.0
2348,20.0
2349,18.0
2350,22.0
2351,14.0
2352,21.0
2353,19.0
2354,24.0
2355,20.0
2356,17.0
2357,23.0
2358,26.0
2359,14.0
2360,17.0
2361,16.0
2362,26.0
2363,21.0
2364,27.0
2365,16.0
2366,15.0
2367,22.0
2368,19.0
2369,22.0
2370,15.0
2371,21.0
2372,15.0
2373,23.0
2374,24.0
2375,18.0
2376,22.0
2377,15.0
2378,21.0
2379,27.0
2380,22.0
2381,24.0
2382,20.0
2383,19.0
2384,17.0
2385,20.0
2386,23.0
2387,18.0
2388,19.0
2389,20.0
2390,24.0
2391,17.0
2392,19.0
2393,21.0
2394,25.0
2395,16.0
2396,20.0
2397,19.0
2398,22.0
2399,21.0
2400,19.0
2401,17.0
2402,21.0
2403,19.0
2404,19.0
2405,19.0
2406,20.0
2407,21.0
2408,20.0
2409,18.0
2410,19.0
2411,19.0
2412,20.0
2413,19.0
2414,15.0
2415,19.0
2416,23.0
2417,22.0
2418,19.0
2419,27.0
2420,19.0
2421,23.0
2422,25.0
2423,19.0
2424,24.0
2425,17.0
2426,19.0
2427,22.0
2428,22.0
2429,22.0
2430,19.0
2431,21.0
2432,17.0
2433,24.0
2434,23.0
2435,22.0
2436,21.0
2437,21.0
2438,24.0
2439,20.0
2440,23.0
2441,20.0
2442,18.0
2443,20.0
2444,23.0
2445,21.0
2446,24.0
2447,14.0
2448,20.0
2449,22.0
2450,21.0
2451,19.0
2452,22.0
2453,18.0
2454,22.0
2455,23.0
2456,15.0
2457,19.0
2458,24.0
2459,22.0
2460,22.0
2461,20.0
2462,15.0
2463,13.0
2464,17.0
2465,22.0
2466,20.0
2467,22.0
2468,20.0
2469,15.0
2470,21.0
2471,19.0
2472,20.0
2473,20.0
2474,16.0
2475,12.0
2476,20.0
2477,16.0
2478,21.0
2479,16.0
2480,18.0
2481,12.0
2482,20.0
2483,19.0
2484,20.0
2485,15.0
2486,13.0
2487,19.0
2488,14.0
2489,14.0
2490,19.0
2491,13.0
2492,19.0
2493,14.0
2494,13.0
2495,19.0
2496,19.0
2497,17.0
2498,21.0
2499,13.0
2500,20.0
2501,26.0
2502,18.0
2503,21.0
2504,14.0
2505,26.0
2506,19.0
2507,26.0
2508,14.0
2509,25.0
2510,18.0
2511,21.0
2512,25.0
2513,16.0
2514,17.0
2515,24.0
2516,25.0
2517,24.0
2518,16.0
2519,16.0
2520,25.0
2521,24.0
2522,19.0
2523,25.0
2524,16.0
2525,24.0
2526,18.0
2527,25.0
2528,23.0
2529,16.0
2530,22.0
2531,17.0
2532,23.0
2533,21.0
2534,19.0
2535,18.0
2536,20.0
2537,12.0
2538,18.0
2539,21.0
2540,21.0
2541,13.0
2542,17.0
2543,21.0
2544,23.0
2545,16.0
2546,23.0
2547,14.0
2548,23.0
2549,21.0
2550,25.0
2551,16.0
2552,15.0
2553,21.0
2554,16.0
2555,21.0
2556,14.0
2557,16.0
2558,21.0
2559,25.0
2560,17.0
2561,17.0
2562,21.0
2563,17.0
2564,21.0
2565,19.0
2566,19.0
2567,23.0
2568,25.0
2569,19.0
2570,18.0
2571,19.0
2572,25.0
2573,19.0
2574,21.0
2575,25.0
2576,18.0
2577,21.0
2578,20.0
2579,21.0
2580,22.0
2581,17.0
2582,20.0
2583,19.0
2584,20.0
2585,17.0
2586,19.0
2587,16.0
2588,21.0
2589,18.0
2590,26.0
2591,17.0
2592,25.0
2593,17.0
2594,16.0
2595,15.0
2596,17.0
2597,14.0
2598,23.0
2599,26.0
2600,15.0
2601,17.0
2602,27.0
2603,16.0
2604,21.0
2605,25.0
2606,16.0
2607,21.0
2608,27.0
2609,14.0
2610,16.0
2611,21.0
2612,12.0
2613,24.0
2614,17.0
2615,13.0
2616,20.0
2617,19.0
2618,13.0
2619,26.0
2620,16.0
2621,13.0
2622,23.0
2623,19.0
2624,13.0
2625,14.0
2626,21.0
2627,23.0
2628,23.0
2629,28.0
2630,12.0
2631,19.0
2632,23.0
2633,28.0
2634,20.0
2635,28.0
2636,18.0
2637,14.0
2638,20.0
2639,17.0
2640,27.0
2641,20.0
2642,21.0
2643,15.0
2644,20.0
2645,23.0
2646,20.0
2647,21.0
2648,21.0
2649,23.0
2650,23.0
2651,22.0
2652,23.0
2653,20.0
2654,19.0
2655,19.0
2656,17.0
2657,21.0
2658,17.0
2659,18.0
2660,25.0
2661,21.0
2662,16.0
2663,17.0
2664,25.0
2665,21.0
2666,17.0
2667,17.0
2668,21.0
2669,24.0
2670,17.0
2671,18.0
2672,17.0
2673,21.0
2674,21.0
2675,18.0
2676,18.0
2677,23.0
2678,17.0
2679,15.0
2680,21.0
2681,18.0
2682,17.0
2683,18.0
2684,18.0
2685,15.0
2686,21.0
2687,17.0
2688,22.0
2689,19.0
2690,14.0
2691,17.0
2692,23.0
2693,22.0
2694,18.0
2695,16.0
2696,17.0
2697,21.0
2698,19.0
2699,16.0
2700,19.0
2701,22.0
2702,17.0
2703,22.0
2704,19.0
2705,18.0
2706,23.0
2707,19.0
2708,24.0
2709,18.0
2710,30.0
2711,18.0
2712,16.0
2713,16.0
2714,23.0
2715,30.0
2716,18.0
2717,16.0
2718,18.0
2719,24.0
2720,20.0
2721,29.0
2722,24.0
2723,16.0
2724,16.0
2725,16.0
2726,22.0
2727,32.0
2728,16.0
2729,16.0
2730,20.0
2731,35.0
2732,13.0
2733,19.0
2734,36.0
2735,19.0
2736,16.0
2737,16.0
2738,18.0
2739,12.0
2740,35.0
2741,15.0
2742,18.0
2743,33.0
2744,15.0
2745,31.0
2746,15.0
2747,18.0
2748,18.0
2749,30.0
2750,15.0
2751,20.0
2752,19.0
2753,21.0
2754,16.0
2755,31.0
2756,16.0
2757,20.0
2758,21.0
2759,19.0
2760,16.0
2761,31.0
2762,29.0
2763,19.0
2764,16.0
2765,20.0
2766,21.0
2767,29.0
2768,23.0
2769,20.0
2770,27.0
2771,18.0
2772,26.0
2773,20.0
2774,20.0
2775,27.0
2776,19.0
2777,22.0
2778,29.0
2779,17.0
2780,21.0
2781,22.0
2782,26.0
2783,17.0
2784,24.0
2785,24.0
2786,26.0
2787,23.0
2788,17.0
2789,18.0
2790,20.0
2791,22.0
2792,17.0
2793,25.0
2794,17.0
2795,22.0
2796,15.0
2797,28.0
2798,17.0
2799,22.0
2800,20.0
2801,25.0
2802,20.0
2803,18.0
2804,25.0
2805,16.0
2806,20.0
2807,25.0
2808,18.0
2809,19.0
2810,16.0
2811,19.0
2812,18.0
2813,17.0
2814,24.0
2815,21.0
2816,26.0
2817,17.0
2818,22.0
2819,25.0
2820,18.0
2821,16.0
2822,22.0
2823,17.0
2824,17.0
2825,24.0
2826,22.0
2827,17.0
2828,21.0
2829,22.0
2830,19.0
2831,17.0
2832,22.0
2833,21.0
2834,20.0
2835,16.0
2836,24.0
2837,21.0
2838,20.0
2839,15.0
2840,24.0
2841,23.0
2842,19.0
2843,21.0
2844,23.0
2845,17.0
2846,19.0
2847,23.0
2848,23.0
2849,19.0
2850,20.0
2851,21.0
2852,24.0
2853,22.0
2854,17.0
2855,21.0
2856,20.0
2857,17.0
2858,19.0
2859,18.0
2860,19.0
2861,24.0
2862,23.0
2863,17.0
2864,23.0
2865,30.0
2866,24.0
2867,16.0
2868,16.0
2869,25.0
2870,20.0
2871,17.0
2872,25.0
2873,23.0
2874,20.0
2875,16.0
2876,23.0
2877,25.0
2878,16.0
2879,19.0
2880,22.0
2881,17.0
2882,27.0
2883,19.0
2884,27.0
2885,23.0
2886,16.0
2887,21.0
2888,23.0
2889,27.0
2890,20.0
2891,27.0
2892,18.0
2893,20.0
2894,19.0
2895,26.0
2896,19.0
2897,22.0
2898,22.0
2899,20.0
2900,23.0
2901,21.0
2902,27.0
2903,22.0
2904,19.0
2905,26.0
2906,22.0
2907,19.0
2908,18.0
2909,22.0
2910,18.0
2911,19.0
2912,21.0
2913,22.0
2914,21.0
2915,20.0
2916,22.0
2917,19.0
2918,18.0
2919,18.0
2920,19.0
2921,20.0
2922,20.0
2923,20.0
2924,18.0
2925,20.0
2926,19.0
2927,21.0
2928,17.0
2929,21.0
2930,21.0
2931,16.0
2932,17.0
2933,21.0
2934,16.0
2935,18.0
2936,19.0
2937,17.0
2938,18.0
2939,17.0
2940,18.0
2941,19.0
2942,16.0
2943,16.0
2944,17.0
2945,16.0
2946,19.0
2947,16.0
2948,17.0
2949,19.0
2950,16.0
2951,17.0
2952,19.0
2953,17.0
2954,17.0
2955,19.0
2956,17.0
2957,20.0
2958,15.0
2959,17.0
2960,19.0
2961,15.0
2962,15.0
2963,16.0
2964,20.0
2965,15.0
2966,14.0
2967,15.0
2968,19.0
2969,18.0
2970,14.0
2971,20.0
2972,19.0
2973,15.0
2974,15.0
2975,14.0
2976,23.0
2977,22.0
2978,20.0
2979,14.0
2980,22.0
2981,20.0
2982,13.0
2983,13.0
2984,14.0
2985,22.0
2986,12.0
2987,14.0
2988,22.0
2989,17.0
2990,16.0
2991,15.0
2992,22.0
2993,17.0
2994,15.0
2995,22.0
2996,13.0
2997,17.0
2998,15.0
2999,22.0
3000,14.0
3001,18.0
3002,21.0
3003,16.0
3004,19.0
3005,14.0
3006,19.0
3007,16.0
3008,19.0
3009,15.0
3010,14.0
3011,22.0
3012,16.0
3013,14.0
3014,19.0
3015,21.0
3016,24.0
3017,17.0
3018,14.0
3019,21.0
3020,14.0
3021,17.0
3022,24.0
3023,14.0
3024,16.0
3025,14.0
3026,15.0
3027,15.0
3028,25.0
3029,14.0
3030,14.0
3031,13.0
3032,15.0
3033,13.0
3034,24.0
3035,17.0
3036,15.0
3037,13.0
3038,15.0
3039,19.0
3040,15.0
3041,25.0
3042,14.0
3043,21.0
3044,15.0
3045,15.0
3046,29.0
3047,21.0
3048,15.0
3049,14.0
3050,25.0
3051,22.0
3052,15.0
3053,25.0
3054,23.0
3055,16.0
3056,17.0
3057,21.0
3058,24.0
3059,17.0
3060,21.0
3061,18.0
3062,25.0
3063,15.0
3064,20.0
3065,25.0
3066,21.0
3067,13.0
3068,22.0
3069,20.0
3070,22.0
3071,21.0
3072,21.0
3073,22.0
3074,14.0
3075,20.0
3076,17.0
3077,22.0
3078,20.0
3079,20.0
3080,22.0
3081,22.0
3082,17.0
3083,21.0
3084,22.0
3085,21.0
3086,19.0
3087,18.0
3088,21.0
3089,17.0
3090,20.0
3091,22.0
3092,22.0
3093,23.0
3094,16.0
3095,24.0
3096,19.0
3097,23.0
3098,16.0
3099,20.0
3100,22.0
3101,20.0
3102,21.0
3103,15.0
3104,20.0
3105,20.0
3106,21.0
3107,22.0
3108,15.0
3109,18.0
3110,20.0
3111,21.0
3112,15.0
3113,18.0
3114,19.0
3115,17.0
3116,15.0
3117,22.0
3118,17.0
3119,18.0
3120,18.0
3121,19.0
3122,18.0
3123,18.0
3124,19.0
3125,17.0
3126,20.0
3127,18.0
3128,19.0
3129,16.0
3130,19.0
3131,17.0
3132,19.0
3133,17.0
3134,17.0
3135,16.0
3136,17.0
3137,15.0
3138,16.0
3139,17.0
3140,17.0
3141,17.0
3142,15.0
3143,21.0
3144,17.0
3145,16.0
3146,21.0
3147,17.0
3148,17.0
3149,18.0
3150,17.0
3151,21.0
3152,23.0
3153,20.0
3154,17.0
3155,20.0
3156,22.0
3157,19.0
3158,24.0
3159,25.0
3160,18.0
3161,27.0
3162,19.0
3163,19.0
3164,22.0
3165,22.0
3166,17.0
3167,16.0
3168,24.0
3169,29.0
3170,20.0
3171,16.0
3172,24.0
3173,33.0
3174,16.0
3175,22.0
3176,31.0
3177,21.0
3178,16.0
3179,25.0
3180,31.0
3181,20.0
3182,23.0
3183,28.0
3184,17.0
3185,19.0
3186,32.0
3187,21.0
3188,28.0
3189,33.0
3190,17.0
3191,23.0
3192,33.0
3193,23.0
3194,24.0
3195,23.0
3196,31.0
3197,21.0
3198,23.0
3199,25.0
3200,21.0
3201,22.0
3202,21.0
3203,21.0
3204,18.0
3205,21.0
3206,19.0
3207,19.0
3208,19.0
3209,20.0
3210,19.0
3211,15.0
3212,17.0
3213,19.0
3214,13.0
3215,23.0
3216,18.0
3217,29.0
3218,20.0
3219,18.0
3220,20.0
3221,13.0
3222,26.0
3223,15.0
3224,18.0
3225,16.0
3226,27.0
3227,15.0
3228,18.0
3229,15.0
3230,18.0
3231,18.0
3232,13.0
3233,27.0
3234,16.0
3235,16.0
3236,29.0
3237,15.0
3238,14.0
3239,28.0
3240,19.0
3241,19.0
3242,25.0
3243,14.0
3244,19.0
3245,19.0
3246,18.0
3247,26.0
3248,19.0
3249,14.0
3250,25.0
3251,14.0
3252,23.0
3253,19.0
3254,23.0
3255,14.0
3256,22.0
3257,15.0
3258,15.0
3259,22.0
3260,16.0
3261,19.0
3262,15.0
3263,22.0
3264,15.0
3265,25.0
3266,15.0
3267,23.0
3268,24.0
3269,15.0
3270,20.0
3271,23.0
3272,15.0
3273,19.0
3274,20.0
3275,19.0
3276,15.0
3277,23.0
3278,18.0
3279,20.0
3280,18.0
3281,23.0
3282,19.0
3283,23.0
3284,19.0
3285,20.0
3286,18.0
3287,23.0
3288,19.0
3289,20.0
3290,19.0
3291,24.0
3292,20.0
3293,20.0
3294,21.0
3295,18.0
3296,24.0
3297,19.0
3298,25.0
3299,18.0
3300,18.0
3301,24.0
3302,24.0
3303,18.0
3304,18.0
3305,27.0
3306,19.0
3307,18.0
3308,27.0
3309,17.0
3310,18.0
3311,18.0
3312,29.0
3313,29.0
3314,20.0
3315,22.0
3316,29.0
3317,20.0
3318,19.0
3319,23.0
3320,17.0
3321,23.0
3322,17.0
3323,18.0
3324,27.0
3325,22.0
3326,20.0
3327,17.0
3328,26.0
3329,22.0
3330,16.0
3331,20.0
3332,22.0
3333,15.0
3334,22.0
3335,23.0
3336,25.0
3337,24.0
3338,15.0
3339,13.0
3340,20.0
3341,21.0
3342,22.0
3343,15.0
3344,23.0
3345,13.0
3346,22.0
3347,22.0
3348,22.0
3349,24.0
3350,11.0
3351,24.0
3352,11.0
3353,24.0
3354,20.0
3355,11.0
3356,24.0
3357,24.0
3358,17.0
3359,13.0
3360,24.0
3361,21.0
3362,11.0
3363,17.0
3364,23.0
3365,13.0
3366,13.0
3367,19.0
3368,22.0
3369,21.0
3370,25.0
3371,19.0
3372,19.0
3373,21.0
3374,22.0
3375,25.0
3376,19.0
3377,21.0
3378,16.0
3379,19.0
3380,16.0
3381,21.0
3382,23.0
3383,16.0
3384,19.0
3385,18.0
3386,18.0
3387,17.0
3388,16.0
3389,25.0
3390,18.0
3391,18.0
3392,21.0
3393,28.0
3394,20.0
3395,17.0
3396,20.0
3397,18.0
3398,21.0
3399,26.0
3400,18.0
3401,26.0
3402,22.0
3403,20.0
3404,16.0
3405,14.0
3406,21.0
3407,23.0
3408,17.0
3409,22.0
3410,17.0
3411,22.0
3412,21.0
3413,22.0
3414,24.0
3415,19.0
3416,22.0
3417,19.0
3418,15.0
3419,20.0
3420,18.0
3421,15.0
3422,23.0
3423,20.0
3424,16.0
3425,16.0
3426,22.0
3427,16.0
3428,24.0
3429,22.0
3430,19.0
3431,13.0
3432,22.0
3433,26.0
3434,20.0
3435,22.0
3436,14.0
3437,13.0
3438,20.0
3439,26.0
3440,13.0
3441,12.0
3442,18.0
3443,17.0
3444,26.0
3445,13.0
3446,18.0
3447,25.0
3448,13.0
3449,12.0
3450,26.0
3451,17.0
3452,12.0
3453,26.0
3454,20.0
3455,18.0
3456,21.0
3457,22.0
3458,23.0
3459,21.0
3460,24.0
3461,21.0
3462,14.0
3463,21.0
3464,15.0
3465,22.0
3466,20.0
3467,20.0
3468,19.0
3469,15.0
3470,23.0
3471,16.0
3472,16.0
3473,23.0
3474,22.0
3475,16.0
3476,21.0
3477,22.0
3478,22.0
3479,20.0
3480,17.0
3481,21.0
3482,16.0
3483,21.0
3484,16.0
3485,19.0
3486,18.0
3487,17.0
3488,16.0
3489,16.0
3490,21.0
3491,17.0
3492,17.0
3493,16.0
3494,23.0
3495,15.0
3496,18.0
3497,24.0
3498,18.0
3499,17.0
3500,15.0
3501,18.0
3502,22.0
3503,17.0
3504,17.0
3505,17.0
3506,19.0
3507,23.0
3508,16.0
3509,14.0
3510,16.0
3511,20.0
3512,16.0
3513,22.0
3514,15.0
3515,18.0
3516,15.0
3517,26.0
3518,16.0
3519,14.0
3520,16.0
3521,17.0
3522,19.0
3523,16.0
3524,15.0
3525,17.0
3526,16.0
3527,16.0
3528,16.0
3529,18.0
3530,16.0
3531,26.0
3532,16.0
3533,15.0
3534,18.0
3535,16.0
3536,16.0
3537,16.0
3538,29.0
3539,16.0
3540,18.0
3541,30.0
3542,15.0
3543,17.0
3544,30.0
3545,15.0
3546,18.0
3547,15.0
3548,31.0
3549,15.0
3550,18.0
3551,30.0
3552,15.0
3553,32.0
3554,17.0
3555,17.0
3556,16.0
3557,18.0
3558,19.0
3559,16.0
3560,31.0
3561,20.0
3562,18.0
3563,19.0
3564,15.0
3565,25.0
3566,20.0
3567,14.0
3568,18.0
3569,26.0
3570,22.0
3571,19.0
3572,14.0
3573,19.0
3574,13.0
3575,19.0
3576,18.0
3577,18.0
3578,18.0
3579,13.0
3580,19.0
3581,17.0
3582,19.0
3583,17.0
3584,17.0
3585,15.0
3586,17.0
3587,18.0
3588,16.0
3589,17.0
3590,18.0
3591,16.0
3592,17.0
3593,16.0
3594,18.0
3595,19.0
3596,16.0
3597,15.0
3598,15.0
3599,24.0
3600,16.0
3601,16.0
3602,15.0
3603,15.0
3604,24.0
3605,16.0
3606,18.0
3607,23.0
3608,24.0
3609,17.0
3610,20.0
3611,15.0
3612,19.0
3613,23.0
3614,16.0
3615,18.0
3616,14.0
3617,19.0
3618,16.0
3619,24.0
3620,16.0
3621,18.0
3622,24.0
3623,16.0
3624,14.0
3625,16.0
3626,24.0
3627,18.0
3628,13.0
3629,24.0
3630,24.0
3631,16.0
3632,19.0
3633,14.0
3634,17.0
3635,16.0
3636,23.0
3637,16.0
3638,14.0
3639,16.0
3640,15.0
3641,20.0
3642,16.0
3643,15.0
3644,26.0
3645,17.0
3646,15.0
3647,16.0
3648,16.0
3649,26.0
3650,15.0
3651,16.0
3652,16.0
3653,17.0
3654,16.0
3655,17.0
3656,25.0
3657,20.0
3658,15.0
3659,28.0
3660,17.0
3661,17.0
3662,15.0
3663,27.0
3664,20.0
3665,26.0
3666,17.0
3667,15.0
3668,28.0
3669,18.0
3670,15.0
3671,26.0
3672,18.0
3673,17.0
3674,20.0
3675,17.0
3676,15.0
3677,26.0
3678,23.0
3679,17.0
3680,17.0
3681,25.0
3682,17.0
3683,16.0
3684,23.0
3685,20.0
3686,23.0
3687,17.0
3688,25.0
3689,17.0
3690,18.0
3691,16.0
3692,27.0
3693,16.0
3694,17.0
3695,18.0
3696,28.0
3697,15.0
3698,21.0
3699,18.0
3700,20.0
3701,30.0
3702,14.0
3703,22.0
3704,20.0
3705,30.0
3706,25.0
3707,20.0
3708,28.0
3709,15.0
3710,22.0
3711,25.0
3712,19.0
3713,25.0
3714,22.0
3715,24.0
3716,20.0
3717,25.0
3718,24.0
3719,22.0
3720,25.0
3721,20.0
3722,23.0
3723,22.0
3724,25.0
3725,22.0
3726,22.0
3727,22.0
3728,26.0
3729,21.0
3730,22.0
3731,24.0
3732,29.0
3733,19.0
3734,23.0
3735,18.0
3736,14.0
3737,24.0
3738,29.0
3739,16.0
3740,27.0
3741,21.0
3742,31.0
3743,15.0
3744,21.0
3745,30.0
3746,19.0
3747,14.0
3748,23.0
3749,15.0
3750,15.0
3751,12.0
3752,12.0
3753,29.0
3754,14.0
3755,15.0
3756,33.0
3757,14.0
3758,12.0
3759,12.0
3760,29.0
3761,33.0
3762,28.0
3763,13.0
3764,32.0
3765,28.0
3766,13.0
3767,13.0
3768,29.0
3769,33.0
3770,12.0
3771,25.0
3772,14.0
3773,12.0
3774,19.0
3775,13.0
3776,15.0
3777,34.0
3778,13.0
3779,19.0
3780,16.0
3781,38.0
3782,38.0
3783,19.0
3784,16.0
3785,13.0
3786,37.0
3787,17.0
3788,16.0
3789,14.0
3790,19.0
3791,36.0
3792,17.0
3793,15.0
3794,36.0
3795,17.0
3796,17.0
3797,15.0
3798,35.0
3799,18.0
3800,17.0
3801,24.0
3802,18.0
3803,16.0
3804,17.0
3805,22.0
3806,17.0
3807,18.0
3808,16.0
3809,21.0
3810,18.0
3811,18.0
3812,17.0
3813,19.0
3814,17.0
3815,16.0
3816,24.0
3817,24.0
3818,15.0
3819,20.0
3820,13.0
3821,15.0
3822,24.0
3823,22.0
3824,13.0
3825,15.0
3826,15.0
3827,24.0
3828,26.0
3829,13.0
3830,23.0
3831,17.0
3832,26.0
3833,23.0
3834,12.0
3835,17.0
3836,23.0
3837,18.0
3838,19.0
3839,23.0
3840,12.0
3841,18.0
3842,22.0
3843,27.0
3844,23.0
3845,13.0
3846,29.0
3847,23.0
3848,14.0
3849,29.0
3850,22.0
3851,14.0
3852,28.0
3853,14.0
3854,22.0
3855,25.0
3856,21.0
3857,14.0
3858,24.0
3859,21.0
3860,26.0
3861,14.0
3862,25.0
3863,21.0
3864,23.0
3865,24.0
3866,15.0
3867,22.0
3868,22.0
3869,21.0
3870,21.0
3871,17.0
3872,19.0
3873,23.0
3874,22.0
3875,19.0
3876,19.0
3877,22.0
3878,21.0
3879,19.0
3880,19.0
3881,17.0
3882,20.0
3883,15.0
3884,20.0
3885,14.0
3886,19.0
3887,20.0
3888,17.0
3889,14.0
3890,22.0
3891,17.0
3892,30.0
3893,22.0
3894,17.0
3895,22.0
3896,14.0
3897,21.0
3898,13.0
3899,13.0
3900,21.0
3901,17.0
3902,13.0
3903,27.0
3904,17.0
3905,13.0
3906,27.0
3907,25.0
3908,16.0
3909,25.0
3910,16.0
3911,27.0
3912,16.0
3913,13.0
3914,22.0
3915,15.0
3916,27.0
3917,13.0
3918,24.0
3919,15.0
3920,16.0
3921,23.0
3922,16.0
3923,27.0
3924,16.0
3925,23.0
3926,16.0
3927,25.0
3928,23.0
3929,23.0
3930,16.0
3931,16.0
3932,23.0
3933,23.0
3934,18.0
3935,19.0
3936,22.0
3937,18.0
3938,15.0
3939,19.0
3940,22.0
3941,17.0
3942,23.0
3943,18.0
3944,21.0
3945,18.0
3946,23.0
3947,16.0
3948,20.0
3949,23.0
3950,23.0
3951,18.0
3952,18.0
3953,17.0
3954,22.0
3955,24.0
3956,19.0
3957,22.0
3958,18.0
3959,24.0
3960,13.0
3961,22.0
3962,15.0
3963,18.0
3964,28.0
3965,27.0
3966,23.0
3967,18.0
3968,15.0
3969,23.0
3970,31.0
3971,18.0
3972,17.0
3973,23.0
3974,20.0
3975,28.0
3976,25.0
3977,16.0
3978,29.0
3979,19.0
3980,19.0
3981,23.0
3982,27.0
3983,19.0
3984,25.0
3985,18.0
3986,25.0
3987,18.0
3988,18.0
3989,27.0
3990,19.0
3991,25.0
3992,25.0
3993,18.0
3994,17.0
3995,22.0
3996,24.0
3997,21.0
3998,23.0
3999,20.0
4000,16.0
4001,22.0
4002,21.0
4003,21.0
4004,21.0
4005,18.0
4006,23.0
4007,21.0
4008,17.0
4009,18.0
4010,20.0
4011,20.0
4012,18.0
4013,19.0
4014,19.0
4015,19.0
4016,20.0
4017,17.0
4018,17.0
4019,19.0
4020,19.0
4021,21.0
4022,20.0
4023,19.0
4024,22.0
4025,17.0
4026,17.0
4027,17.0
4028,21.0
4029,19.0
4030,18.0
4031,18.0
4032,19.0
4033,15.0
4034,17.0
4035,19.0
4036,19.0
4037,16.0
4038,19.0
4039,17.0
4040,16.0
4041,16.0
4042,18.0
4043,17.0
4044,18.0
4045,16.0
4046,17.0
4047,18.0
4048,16.0
4049,15.0
4050,18.0
4051,17.0
4052,18.0
4053,17.0
4054,17.0
4055,17.0
4056,16.0
4057,17.0
4058,14.0
4059,16.0
4060,16.0
4061,15.0
4062,18.0
4063,16.0
4064,12.0
4065,15.0
4066,16.0
4067,20.0
4068,15.0
4069,13.0
4070,21.0
4071,15.0
4072,14.0
4073,16.0
4074,14.0
4075,15.0
4076,16.0
4077,14.0
4078,19.0
4079,17.0
4080,13.0
4081,22.0
4082,19.0
4083,22.0
4084,19.0
4085,13.0
4086,20.0
4087,22.0
4088,19.0
4089,21.0
4090,22.0
4091,19.0
4092,21.0
4093,15.0
4094,21.0
4095,18.0
4096,21.0
4097,20.0
4098,19.0
4099,20.0
4100,21.0
4101,17.0
4102,21.0
4103,19.0
4104,21.0
4105,21.0
4106,23.0
4107,19.0
4108,19.0
4109,21.0
4110,18.0
4111,19.0
4112,23.0
4113,17.0
4114,21.0
4115,23.0
4116,19.0
4117,17.0
4118,20.0
4119,23.0
4120,15.0
4121,22.0
4122,19.0
4123,18.0
4124,19.0
4125,15.0
4126,17.0
4127,15.0
4128,21.0
4129,19.0
4130,19.0
4131,14.0
4132,18.0
4133,18.0
4134,20.0
4135,14.0
4136,19.0
4137,17.0
