,wait
2139,11.0
2140,11.0
2141,12.0
2142,11.0
2143,13.0
2144,12.0
2145,12.0
2146,12.0
2147,12.0
2148,12.0
2149,11.0
2150,12.0
2151,13.0
2152,12.0
2153,11.0
2154,12.0
2155,11.0
2156,12.0
2157,11.0
2158,12.0
2159,12.0
2160,12.0
2161,12.0
2162,12.0
2163,11.0
2164,12.0
2165,11.0
2166,12.0
2167,12.0
2168,12.0
2169,13.0
2170,11.0
2171,12.0
2172,13.0
2173,12.0
2174,11.0
2175,11.0
2176,12.0
2177,12.0
2178,13.0
2179,11.0
2180,12.0
2181,12.0
2182,13.0
2183,11.0
2184,11.0
2185,12.0
2186,12.0
2187,13.0
2188,13.0
2189,13.0
2190,12.0
2191,12.0
2192,12.0
2193,13.0
2194,14.0
2195,12.0
2196,13.0
2197,13.0
2198,12.0
2199,12.0
2200,13.0
2201,13.0
2202,12.0
2203,12.0
2204,13.0
2205,13.0
2206,12.0
2207,12.0
2208,13.0
2209,11.0
2210,13.0
2211,14.0
2212,11.0
2213,14.0
2214,12.0
2215,13.0
2216,12.0
2217,11.0
2218,14.0
2219,14.0
2220,13.0
2221,12.0
2222,14.0
2223,12.0
2224,14.0
2225,11.0
2226,14.0
2227,14.0
2228,12.0
2229,14.0
2230,11.0
2231,13.0
2232,12.0
2233,14.0
2234,13.0
2235,11.0
2236,14.0
2237,12.0
2238,12.0
2239,11.0
2240,13.0
2241,12.0
2242,12.0
2243,16.0
2244,13.0
2245,16.0
2246,12.0
2247,12.0
2248,13.0
2249,12.0
2250,16.0
2251,13.0
2252,12.0
2253,12.0
2254,12.0
2255,12.0
2256,12.0
2257,12.0
2258,12.0
2259,18.0
2260,12.0
2261,11.0
2262,12.0
2263,12.0
2264,11.0
2265,18.0
2266,12.0
2267,12.0
2268,11.0
2269,18.0
2270,11.0
2271,12.0
2272,12.0
2273,11.0
2274,12.0
2275,18.0
2276,12.0
2277,11.0
2278,18.0
2279,12.0
2280,12.0
2281,11.0
2282,13.0
2283,11.0
2284,11.0
2285,18.0
2286,11.0
2287,16.0
2288,11.0
2289,11.0
2290,16.0
2291,11.0
2292,12.0
2293,11.0
2294,13.0
2295,13.0
2296,12.0
2297,13.0
2298,12.0
2299,13.0
2300,13.0
2301,11.0
2302,13.0
2303,11.0
2304,13.0
2305,12.0
2306,11.0
2307,11.0
2308,13.0
2309,11.0
2310,11.0
2311,13.0
2312,13.0
2313,11.0
2314,11.0
2315,13.0
2316,13.0
2317,11.0
2318,11.0
2319,11.0
2320,13.0
2321,11.0
2322,13.0
2323,13.0
2324,11.0
2325,14.0
2326,12.0
2327,11.0
2328,13.0
2329,11.0
2330,14.0
2331,11.0
2332,12.0
2333,13.0
2334,14.0
2335,11.0
2336,11.0
2337,11.0
2338,12.0
2339,11.0
2340,12.0
2341,12.0
2342,11.0
2343,12.0
2344,13.0
2345,12.0
2346,12.0
2347,13.0
2348,13.0
2349,12.0
2350,11.0
2351,12.0
2352,11.0
2353,13.0
2354,12.0
2355,11.0
2356,13.0
2357,12.0
2358,14.0
2359,12.0
2360,11.0
2361,13.0
2362,14.0
2363,12.0
2364,14.0
2365,11.0
2366,13.0
2367,11.0
2368,14.0
2369,11.0
2370,11.0
2371,14.0
2372,11.0
2373,11.0
2374,14.0
2375,11.0
2376,15.0
2377,14.0
2378,11.0
2379,14.0
2380,11.0
2381,15.0
2382,11.0
2383,13.0
2384,12.0
2385,15.0
2386,11.0
2387,12.0
2388,11.0
2389,15.0
2390,12.0
2391,12.0
2392,12.0
2393,15.0
2394,12.0
2395,11.0
2396,14.0
2397,12.0
2398,12.0
2399,11.0
2400,12.0
2401,12.0
2402,11.0
2403,13.0
2404,12.0
2405,12.0
2406,11.0
2407,12.0
2408,12.0
2409,11.0
2410,12.0
2411,11.0
2412,12.0
2413,11.0
2414,11.0
2415,13.0
2416,12.0
2417,12.0
2418,11.0
2419,11.0
2420,11.0
2421,13.0
2422,11.0
2423,11.0
2424,11.0
2425,14.0
2426,11.0
2427,14.0
2428,11.0
2429,11.0
2430,11.0
2431,13.0
2432,12.0
2433,11.0
2434,12.0
2435,12.0
2436,13.0
2437,12.0
2438,12.0
2439,11.0
2440,13.0
2441,12.0
2442,13.0
2443,12.0
2444,12.0
2445,12.0
2446,13.0
2447,11.0
2448,12.0
2449,11.0
2450,12.0
2451,11.0
2452,12.0
2453,11.0
2454,15.0
2455,12.0
2456,12.0
2457,11.0
2458,14.0
2459,12.0
2460,12.0
2461,12.0
2462,13.0
2463,13.0
2464,12.0
2465,13.0
2466,11.0
2467,13.0
2468,12.0
2469,11.0
2470,12.0
2471,12.0
2472,11.0
2473,12.0
2474,11.0
2475,11.0
2476,12.0
2477,12.0
2478,11.0
2479,12.0
2480,11.0
2481,12.0
2482,11.0
2483,12.0
2484,11.0
2485,12.0
2486,12.0
2487,11.0
2488,11.0
2489,11.0
2490,11.0
2491,12.0
2492,12.0
2493,11.0
2494,12.0
2495,12.0
2496,11.0
2497,11.0
2498,11.0
2499,12.0
2500,11.0
2501,12.0
2502,11.0
2503,11.0
2504,11.0
2505,11.0
2506,12.0
2507,11.0
2508,11.0
2509,13.0
2510,13.0
2511,11.0
2512,11.0
2513,12.0
2514,13.0
2515,11.0
2516,11.0
2517,12.0
2518,13.0
2519,11.0
2520,12.0
2521,11.0
2522,12.0
2523,11.0
2524,13.0
2525,11.0
2526,11.0
2527,11.0
2528,12.0
2529,13.0
2530,11.0
2531,12.0
2532,11.0
2533,13.0
2534,11.0
2535,12.0
2536,12.0
2537,13.0
2538,12.0
2539,12.0
2540,11.0
2541,11.0
2542,13.0
2543,12.0
2544,11.0
2545,12.0
2546,11.0
2547,13.0
2548,12.0
2549,12.0
2550,12.0
2551,11.0
2552,12.0
2553,13.0
2554,11.0
2555,11.0
2556,12.0
2557,12.0
2558,11.0
2559,11.0
2560,12.0
2561,12.0
2562,11.0
2563,11.0
2564,12.0
2565,12.0
2566,12.0
2567,12.0
2568,12.0
2569,11.0
2570,11.0
2571,12.0
2572,12.0
2573,12.0
2574,12.0
2575,11.0
2576,12.0
2577,12.0
2578,12.0
2579,12.0
2580,11.0
2581,12.0
2582,11.0
2583,12.0
2584,11.0
2585,12.0
2586,12.0
2587,12.0
2588,12.0
2589,12.0
2590,11.0
2591,12.0
2592,12.0
2593,12.0
2594,12.0
2595,12.0
2596,12.0
2597,11.0
2598,13.0
2599,11.0
2600,13.0
2601,12.0
2602,12.0
2603,13.0
2604,12.0
2605,11.0
2606,13.0
2607,12.0
2608,11.0
2609,12.0
2610,12.0
2611,12.0
2612,12.0
2613,11.0
2614,14.0
2615,12.0
2616,12.0
2617,11.0
2618,12.0
2619,14.0
2620,12.0
2621,11.0
2622,12.0
2623,14.0
2624,11.0
2625,12.0
2626,14.0
2627,13.0
2628,11.0
2629,12.0
2630,11.0
2631,14.0
2632,11.0
2633,13.0
2634,12.0
2635,11.0
2636,14.0
2637,12.0
2638,12.0
2639,13.0
2640,11.0
2641,13.0
2642,11.0
2643,12.0
2644,13.0
2645,13.0
2646,11.0
2647,13.0
2648,13.0
2649,11.0
2650,13.0
2651,13.0
2652,13.0
2653,13.0
2654,11.0
2655,13.0
2656,12.0
2657,13.0
2658,11.0
2659,13.0
2660,15.0
2661,11.0
2662,12.0
2663,12.0
2664,14.0
2665,11.0
2666,11.0
2667,13.0
2668,12.0
2669,15.0
2670,11.0
2671,12.0
2672,13.0
2673,12.0
2674,11.0
2675,13.0
2676,11.0
2677,12.0
2678,15.0
2679,13.0
2680,11.0
2681,11.0
2682,16.0
2683,11.0
2684,12.0
2685,12.0
2686,16.0
2687,11.0
2688,15.0
2689,11.0
2690,11.0
2691,15.0
2692,11.0
2693,15.0
2694,13.0
2695,11.0
2696,13.0
2697,11.0
2698,14.0
2699,11.0
2700,11.0
2701,13.0
2702,11.0
2703,14.0
2704,11.0
2705,13.0
2706,13.0
2707,11.0
2708,13.0
2709,11.0
2710,12.0
2711,11.0
2712,11.0
2713,13.0
2714,11.0
2715,13.0
2716,11.0
2717,11.0
2718,12.0
2719,13.0
2720,13.0
2721,15.0
2722,13.0
2723,14.0
2724,13.0
2725,13.0
2726,11.0
2727,13.0
2728,13.0
2729,11.0
2730,14.0
2731,13.0
2732,13.0
2733,11.0
2734,15.0
2735,11.0
2736,11.0
2737,15.0
2738,11.0
2739,11.0
2740,13.0
2741,11.0
2742,13.0
2743,15.0
2744,11.0
2745,15.0
2746,11.0
2747,13.0
2748,14.0
2749,12.0
2750,15.0
2751,14.0
2752,11.0
2753,15.0
2754,12.0
2755,12.0
2756,15.0
2757,15.0
2758,12.0
2759,12.0
2760,15.0
2761,12.0
2762,12.0
2763,13.0
2764,12.0
2765,12.0
2766,12.0
2767,12.0
2768,12.0
2769,13.0
2770,12.0
2771,12.0
2772,12.0
2773,12.0
2774,12.0
2775,12.0
2776,12.0
2777,13.0
2778,12.0
2779,12.0
2780,13.0
2781,12.0
2782,12.0
2783,12.0
2784,12.0
2785,13.0
2786,12.0
2787,12.0
2788,12.0
2789,13.0
2790,12.0
2791,11.0
2792,13.0
2793,11.0
2794,12.0
2795,12.0
2796,11.0
2797,13.0
2798,12.0
2799,11.0
2800,12.0
2801,11.0
2802,13.0
2803,12.0
2804,11.0
2805,13.0
2806,11.0
2807,12.0
2808,13.0
2809,12.0
2810,12.0
2811,11.0
2812,11.0
2813,13.0
2814,14.0
2815,11.0
2816,12.0
2817,14.0
2818,13.0
2819,11.0
2820,12.0
2821,13.0
2822,13.0
2823,13.0
2824,12.0
2825,13.0
2826,11.0
2827,12.0
2828,13.0
2829,11.0
2830,13.0
2831,12.0
2832,13.0
2833,12.0
2834,12.0
2835,11.0
2836,12.0
2837,14.0
2838,13.0
2839,11.0
2840,12.0
2841,14.0
2842,12.0
2843,14.0
2844,11.0
2845,12.0
2846,14.0
2847,11.0
2848,11.0
2849,12.0
2850,14.0
2851,11.0
2852,11.0
2853,12.0
2854,11.0
2855,11.0
2856,14.0
2857,11.0
2858,11.0
2859,11.0
2860,12.0
2861,11.0
2862,11.0
2863,12.0
2864,11.0
2865,12.0
2866,11.0
2867,11.0
2868,11.0
2869,12.0
2870,12.0
2871,13.0
2872,11.0
2873,12.0
2874,12.0
2875,11.0
2876,13.0
2877,11.0
2878,11.0
2879,12.0
2880,13.0
2881,11.0
2882,11.0
2883,13.0
2884,12.0
2885,12.0
2886,11.0
2887,12.0
2888,11.0
2889,13.0
2890,11.0
2891,13.0
2892,12.0
2893,11.0
2894,11.0
2895,11.0
2896,13.0
2897,11.0
2898,13.0
2899,12.0
2900,11.0
2901,13.0
2902,11.0
2903,12.0
2904,11.0
2905,13.0
2906,11.0
2907,12.0
2908,11.0
2909,11.0
2910,13.0
2911,11.0
2912,12.0
2913,11.0
2914,11.0
2915,11.0
2916,11.0
2917,11.0
2918,11.0
2919,11.0
2920,11.0
2921,11.0
2922,11.0
2923,11.0
2924,11.0
2925,11.0
2926,11.0
2927,11.0
2928,11.0
2929,11.0
2930,11.0
2931,11.0
2932,11.0
2933,12.0
2934,11.0
2935,11.0
2936,11.0
2937,11.0
2938,12.0
2939,11.0
2940,13.0
2941,13.0
2942,11.0
2943,11.0
2944,11.0
2945,13.0
2946,11.0
2947,11.0
2948,12.0
2949,13.0
2950,11.0
2951,11.0
2952,12.0
2953,11.0
2954,13.0
2955,13.0
2956,11.0
2957,13.0
2958,11.0
2959,13.0
2960,12.0
2961,11.0
2962,13.0
2963,13.0
2964,13.0
2965,14.0
2966,11.0
2967,11.0
2968,12.0
2969,13.0
2970,11.0
2971,12.0
2972,14.0
2973,13.0
2974,11.0
2975,14.0
2976,12.0
2977,12.0
2978,13.0
2979,12.0
2980,13.0
2981,11.0
2982,13.0
2983,12.0
2984,13.0
2985,12.0
2986,11.0
2987,11.0
2988,13.0
2989,11.0
2990,12.0
2991,13.0
2992,12.0
2993,11.0
2994,12.0
2995,13.0
2996,11.0
2997,12.0
2998,11.0
2999,13.0
3000,11.0
3001,11.0
3002,12.0
3003,11.0
3004,12.0
3005,12.0
3006,11.0
3007,12.0
3008,11.0
3009,11.0
3010,11.0
3011,13.0
3012,11.0
3013,11.0
3014,12.0
3015,11.0
3016,11.0
3017,12.0
3018,11.0
3019,12.0
3020,12.0
3021,11.0
3022,12.0
3023,12.0
3024,11.0
3025,11.0
3026,11.0
3027,12.0
3028,12.0
3029,11.0
3030,11.0
3031,12.0
3032,11.0
3033,12.0
3034,11.0
3035,11.0
3036,11.0
3037,12.0
3038,12.0
3039,11.0
3040,12.0
3041,12.0
3042,12.0
3043,11.0
3044,12.0
3045,11.0
3046,12.0
3047,12.0
3048,12.0
3049,12.0
3050,11.0
3051,12.0
3052,13.0
3053,11.0
3054,13.0
3055,13.0
3056,13.0
3057,11.0
3058,13.0
3059,13.0
3060,14.0
3061,11.0
3062,12.0
3063,14.0
3064,13.0
3065,11.0
3066,12.0
3067,14.0
3068,14.0
3069,13.0
3070,12.0
3071,12.0
3072,11.0
3073,14.0
3074,12.0
3075,12.0
3076,13.0
3077,14.0
3078,13.0
3079,12.0
3080,13.0
3081,12.0
3082,12.0
3083,14.0
3084,13.0
3085,12.0
3086,13.0
3087,12.0
3088,12.0
3089,13.0
3090,11.0
3091,13.0
3092,12.0
3093,11.0
3094,12.0
3095,13.0
3096,13.0
3097,11.0
3098,12.0
3099,13.0
3100,12.0
3101,11.0
3102,13.0
3103,11.0
3104,11.0
3105,11.0
3106,13.0
3107,11.0
3108,11.0
3109,11.0
3110,11.0
3111,13.0
3112,11.0
3113,11.0
3114,11.0
3115,13.0
3116,11.0
3117,11.0
3118,11.0
3119,11.0
3120,12.0
3121,11.0
3122,12.0
3123,11.0
3124,11.0
3125,11.0
3126,11.0
3127,11.0
3128,11.0
3129,11.0
3130,11.0
3131,11.0
3132,11.0
3133,11.0
3134,12.0
3135,11.0
3136,11.0
3137,11.0
3138,12.0
3139,12.0
3140,11.0
3141,11.0
3142,11.0
3143,12.0
3144,11.0
3145,12.0
3146,11.0
3147,12.0
3148,11.0
3149,11.0
3150,12.0
3151,12.0
3152,11.0
3153,11.0
3154,12.0
3155,12.0
3156,11.0
3157,12.0
3158,11.0
3159,12.0
3160,12.0
3161,12.0
3162,12.0
3163,11.0
3164,12.0
3165,12.0
3166,12.0
3167,12.0
3168,12.0
3169,11.0
3170,12.0
3171,12.0
3172,13.0
3173,12.0
3174,12.0
3175,12.0
3176,12.0
3177,12.0
3178,12.0
3179,12.0
3180,12.0
3181,12.0
3182,12.0
3183,12.0
3184,12.0
3185,12.0
3186,12.0
3187,12.0
3188,12.0
3189,12.0
3190,12.0
3191,12.0
3192,12.0
3193,12.0
3194,12.0
3195,11.0
3196,12.0
3197,11.0
3198,12.0
3199,12.0
3200,11.0
3201,12.0
3202,12.0
3203,12.0
3204,14.0
3205,12.0
3206,11.0
3207,14.0
3208,11.0
3209,12.0
3210,11.0
3211,12.0
3212,14.0
3213,11.0
3214,11.0
3215,11.0
3216,14.0
3217,11.0
3218,11.0
3219,14.0
3220,11.0
3221,11.0
3222,11.0
3223,11.0
3224,11.0
3225,14.0
3226,11.0
3227,11.0
3228,14.0
3229,11.0
3230,14.0
3231,11.0
3232,11.0
3233,14.0
3234,12.0
3235,11.0
3236,11.0
3237,11.0
3238,11.0
3239,14.0
3240,11.0
3241,11.0
3242,14.0
3243,11.0
3244,11.0
3245,11.0
3246,11.0
3247,11.0
3248,11.0
3249,11.0
3250,11.0
3251,11.0
3252,11.0
3253,11.0
3254,11.0
3255,11.0
3256,11.0
3257,11.0
3258,11.0
3259,11.0
3260,11.0
3261,11.0
3262,11.0
3263,11.0
3264,11.0
3265,11.0
3266,11.0
3267,11.0
3268,11.0
3269,11.0
3270,11.0
3271,11.0
3272,11.0
3273,11.0
3274,11.0
3275,11.0
3276,11.0
3277,12.0
3278,11.0
3279,11.0
3280,11.0
3281,12.0
3282,11.0
3283,11.0
3284,11.0
3285,11.0
3286,12.0
3287,11.0
3288,12.0
3289,11.0
3290,11.0
3291,11.0
3292,11.0
3293,11.0
3294,11.0
3295,12.0
3296,11.0
3297,12.0
3298,11.0
3299,11.0
3300,11.0
3301,11.0
3302,11.0
3303,12.0
3304,11.0
3305,11.0
3306,11.0
3307,11.0
3308,12.0
3309,11.0
3310,12.0
3311,11.0
3312,11.0
3313,12.0
3314,12.0
3315,12.0
3316,12.0
3317,11.0
3318,11.0
3319,12.0
3320,12.0
3321,11.0
3322,12.0
3323,12.0
3324,12.0
3325,12.0
3326,12.0
3327,11.0
3328,12.0
3329,12.0
3330,12.0
3331,11.0
3332,12.0
3333,12.0
3334,12.0
3335,11.0
3336,13.0
3337,12.0
3338,11.0
3339,12.0
3340,13.0
3341,12.0
3342,12.0
3343,11.0
3344,12.0
3345,13.0
3346,11.0
3347,12.0
3348,12.0
3349,13.0
3350,12.0
3351,11.0
3352,12.0
3353,13.0
3354,13.0
3355,12.0
3356,11.0
3357,14.0
3358,12.0
3359,13.0
3360,11.0
3361,14.0
3362,13.0
3363,14.0
3364,11.0
3365,17.0
3366,16.0
3367,11.0
3368,11.0
3369,13.0
3370,16.0
3371,14.0
3372,16.0
3373,11.0
3374,17.0
3375,15.0
3376,16.0
3377,11.0
3378,13.0
3379,16.0
3380,11.0
3381,15.0
3382,11.0
3383,13.0
3384,16.0
3385,13.0
3386,17.0
3387,13.0
3388,16.0
3389,17.0
3390,13.0
3391,17.0
3392,16.0
3393,13.0
3394,13.0
3395,17.0
3396,15.0
3397,16.0
3398,12.0
3399,15.0
3400,17.0
3401,19.0
3402,12.0
3403,20.0
3404,12.0
3405,15.0
3406,16.0
3407,15.0
3408,12.0
3409,16.0
3410,15.0
3411,16.0
3412,15.0
3413,12.0
3414,15.0
3415,15.0
3416,12.0
3417,15.0
3418,15.0
3419,15.0
3420,11.0
3421,15.0
3422,15.0
3423,13.0
3424,15.0
3425,13.0
3426,11.0
3427,15.0
3428,13.0
3429,11.0
3430,15.0
3431,15.0
3432,11.0
3433,15.0
3434,14.0
3435,11.0
3436,14.0
3437,16.0
3438,16.0
3439,11.0
3440,16.0
3441,12.0
3442,14.0
3443,15.0
3444,12.0
3445,12.0
3446,11.0
3447,12.0
3448,12.0
3449,17.0
3450,12.0
3451,12.0
3452,12.0
3453,17.0
3454,13.0
3455,12.0
3456,12.0
3457,13.0
3458,17.0
3459,12.0
3460,12.0
3461,12.0
3462,13.0
3463,17.0
3464,13.0
3465,12.0
3466,12.0
3467,18.0
3468,13.0
3469,18.0
3470,13.0
3471,13.0
3472,14.0
3473,18.0
3474,13.0
3475,12.0
3476,18.0
3477,14.0
3478,13.0
3479,11.0
3480,11.0
3481,13.0
3482,11.0
3483,17.0
3484,13.0
3485,13.0
3486,13.0
3487,15.0
3488,11.0
3489,15.0
3490,13.0
3491,12.0
3492,12.0
3493,13.0
3494,11.0
3495,12.0
3496,15.0
3497,11.0
3498,12.0
3499,12.0
3500,12.0
3501,13.0
3502,11.0
3503,13.0
3504,12.0
3505,15.0
3506,13.0
3507,12.0
3508,11.0
3509,13.0
3510,15.0
3511,13.0
3512,12.0
3513,12.0
3514,14.0
3515,13.0
3516,12.0
3517,13.0
3518,12.0
3519,12.0
3520,13.0
3521,12.0
3522,13.0
3523,13.0
3524,13.0
3525,12.0
3526,13.0
3527,13.0
3528,13.0
3529,13.0
3530,13.0
3531,13.0
3532,13.0
3533,14.0
3534,12.0
3535,13.0
3536,13.0
3537,14.0
3538,14.0
3539,12.0
3540,13.0
3541,14.0
3542,11.0
3543,13.0
3544,16.0
3545,11.0
3546,15.0
3547,13.0
3548,16.0
3549,11.0
3550,15.0
3551,13.0
3552,16.0
3553,14.0
3554,15.0
3555,11.0
3556,13.0
3557,14.0
3558,11.0
3559,13.0
3560,15.0
3561,14.0
3562,11.0
3563,15.0
3564,12.0
3565,11.0
3566,14.0
3567,15.0
3568,13.0
3569,15.0
3570,14.0
3571,14.0
3572,11.0
3573,16.0
3574,14.0
3575,16.0
3576,13.0
3577,17.0
3578,16.0
3579,14.0
3580,15.0
3581,13.0
3582,17.0
3583,14.0
3584,15.0
3585,14.0
3586,17.0
3587,14.0
3588,13.0
3589,17.0
3590,12.0
3591,13.0
3592,13.0
3593,17.0
3594,12.0
3595,13.0
3596,13.0
3597,17.0
3598,13.0
3599,13.0
3600,13.0
3601,17.0
3602,16.0
3603,13.0
3604,14.0
3605,17.0
3606,12.0
3607,13.0
3608,13.0
3609,12.0
3610,17.0
3611,13.0
3612,14.0
3613,14.0
3614,19.0
3615,13.0
3616,16.0
3617,19.0
3618,12.0
3619,14.0
3620,13.0
3621,12.0
3622,12.0
3623,14.0
3624,12.0
3625,13.0
3626,12.0
3627,14.0
3628,12.0
3629,13.0
3630,12.0
3631,14.0
3632,13.0
3633,12.0
3634,12.0
3635,14.0
3636,13.0
3637,12.0
3638,12.0
3639,14.0
3640,13.0
3641,12.0
3642,11.0
3643,14.0
3644,13.0
3645,11.0
3646,12.0
3647,13.0
3648,13.0
3649,11.0
3650,12.0
3651,13.0
3652,13.0
3653,11.0
3654,11.0
3655,11.0
3656,11.0
3657,12.0
3658,12.0
3659,15.0
3660,11.0
3661,11.0
3662,11.0
3663,12.0
3664,11.0
3665,11.0
3666,12.0
3667,14.0
3668,11.0
3669,11.0
3670,14.0
3671,15.0
3672,11.0
3673,11.0
3674,11.0
3675,15.0
3676,11.0
3677,14.0
3678,14.0
3679,11.0
3680,15.0
3681,11.0
3682,14.0
3683,16.0
3684,11.0
3685,15.0
3686,11.0
3687,14.0
3688,11.0
3689,11.0
3690,11.0
3691,14.0
3692,15.0
3693,11.0
3694,14.0
3695,11.0
3696,16.0
3697,11.0
3698,11.0
3699,16.0
3700,11.0
3701,13.0
3702,14.0
3703,17.0
3704,16.0
3705,11.0
3706,13.0
3707,16.0
3708,13.0
3709,11.0
3710,17.0
3711,13.0
3712,13.0
3713,13.0
3714,11.0
3715,16.0
3716,13.0
3717,13.0
3718,16.0
3719,13.0
3720,11.0
3721,12.0
3722,16.0
3723,13.0
3724,12.0
3725,16.0
3726,13.0
3727,13.0
3728,13.0
3729,16.0
3730,13.0
3731,12.0
3732,13.0
3733,14.0
3734,17.0
3735,13.0
3736,12.0
3737,17.0
3738,14.0
3739,13.0
3740,13.0
3741,17.0
3742,14.0
3743,13.0
3744,11.0
3745,17.0
3746,12.0
3747,14.0
3748,12.0
3749,13.0
3750,14.0
3751,12.0
3752,12.0
3753,13.0
3754,13.0
3755,14.0
3756,12.0
3757,12.0
3758,14.0
3759,12.0
3760,12.0
3761,13.0
3762,14.0
3763,14.0
3764,13.0
3765,12.0
3766,14.0
3767,12.0
3768,13.0
3769,14.0
3770,12.0
3771,12.0
3772,13.0
3773,14.0
3774,15.0
3775,13.0
3776,14.0
3777,11.0
3778,15.0
3779,14.0
3780,11.0
3781,16.0
3782,15.0
3783,14.0
3784,13.0
3785,11.0
3786,16.0
3787,11.0
3788,13.0
3789,16.0
3790,14.0
3791,13.0
3792,11.0
3793,15.0
3794,15.0
3795,13.0
3796,11.0
3797,15.0
3798,15.0
3799,12.0
3800,11.0
3801,15.0
3802,15.0
3803,12.0
3804,11.0
3805,11.0
3806,11.0
3807,15.0
3808,15.0
3809,11.0
3810,11.0
3811,15.0
3812,15.0
3813,11.0
3814,14.0
3815,11.0
3816,15.0
3817,11.0
3818,14.0
3819,11.0
3820,11.0
3821,11.0
3822,14.0
3823,17.0
3824,18.0
3825,11.0
3826,17.0
3827,17.0
3828,12.0
3829,15.0
3830,17.0
3831,17.0
3832,17.0
3833,17.0
3834,15.0
3835,17.0
3836,15.0
3837,16.0
3838,18.0
3839,17.0
3840,17.0
3841,15.0
3842,18.0
3843,17.0
3844,17.0
3845,17.0
3846,17.0
3847,16.0
3848,17.0
3849,18.0
3850,17.0
3851,17.0
3852,17.0
3853,20.0
3854,18.0
3855,17.0
3856,17.0
3857,20.0
3858,17.0
3859,18.0
3860,17.0
3861,19.0
3862,19.0
3863,17.0
3864,17.0
3865,14.0
3866,19.0
3867,20.0
3868,15.0
3869,18.0
3870,17.0
3871,17.0
3872,14.0
3873,13.0
3874,14.0
3875,16.0
3876,13.0
3877,13.0
3878,17.0
3879,14.0
3880,14.0
3881,16.0
3882,13.0
3883,14.0
3884,14.0
3885,17.0
3886,13.0
3887,13.0
3888,14.0
3889,13.0
3890,13.0
3891,14.0
3892,16.0
3893,14.0
3894,12.0
3895,16.0
3896,13.0
3897,12.0
3898,14.0
3899,13.0
3900,12.0
3901,14.0
3902,15.0
3903,14.0
3904,12.0
3905,12.0
3906,13.0
3907,16.0
3908,14.0
3909,12.0
3910,12.0
3911,16.0
3912,14.0
3913,12.0
3914,12.0
3915,12.0
3916,12.0
3917,11.0
3918,14.0
3919,12.0
3920,11.0
3921,13.0
3922,12.0
3923,11.0
3924,13.0
3925,14.0
3926,12.0
3927,11.0
3928,12.0
3929,12.0
3930,14.0
3931,11.0
3932,11.0
3933,12.0
3934,14.0
3935,12.0
3936,13.0
3937,11.0
3938,14.0
3939,11.0
3940,12.0
3941,12.0
3942,11.0
3943,14.0
3944,11.0
3945,12.0
3946,12.0
3947,11.0
3948,12.0
3949,13.0
3950,11.0
3951,12.0
3952,12.0
3953,13.0
3954,12.0
3955,13.0
3956,11.0
3957,12.0
3958,12.0
3959,15.0
3960,13.0
3961,15.0
3962,13.0
3963,12.0
3964,13.0
3965,15.0
3966,12.0
3967,13.0
3968,15.0
3969,12.0
3970,13.0
3971,13.0
3972,15.0
3973,15.0
3974,12.0
3975,11.0
3976,13.0
3977,12.0
3978,15.0
3979,15.0
3980,13.0
3981,11.0
3982,15.0
3983,15.0
3984,16.0
3985,13.0
3986,17.0
3987,15.0
3988,12.0
3989,15.0
3990,17.0
3991,15.0
3992,15.0
3993,12.0
3994,16.0
3995,15.0
3996,16.0
3997,15.0
3998,12.0
3999,15.0
4000,15.0
4001,14.0
4002,13.0
4003,13.0
4004,14.0
4005,13.0
4006,14.0
4007,14.0
4008,13.0
4009,14.0
4010,13.0
4011,16.0
4012,14.0
4013,13.0
4014,13.0
4015,16.0
4016,14.0
4017,13.0
4018,13.0
4019,14.0
4020,13.0
4021,13.0
4022,14.0
4023,13.0
4024,14.0
4025,15.0
4026,12.0
4027,14.0
4028,17.0
4029,15.0
4030,11.0
4031,16.0
4032,14.0
4033,11.0
4034,14.0
4035,16.0
4036,14.0
4037,13.0
4038,14.0
4039,14.0
4040,17.0
4041,14.0
4042,11.0
4043,16.0
4044,11.0
4045,14.0
4046,13.0
4047,16.0
4048,11.0
4049,13.0
4050,11.0
4051,17.0
4052,11.0
4053,15.0
4054,14.0
4055,11.0
4056,20.0
4057,15.0
4058,12.0
4059,11.0
4060,15.0
4061,20.0
4062,20.0
4063,11.0
4064,21.0
4065,15.0
4066,21.0
4067,12.0
4068,21.0
4069,21.0
4070,12.0
4071,21.0
4072,12.0
4073,19.0
4074,12.0
4075,12.0
4076,21.0
4077,12.0
4078,12.0
4079,19.0
4080,19.0
4081,14.0
4082,13.0
4083,12.0
4084,20.0
4085,19.0
4086,14.0
4087,20.0
4088,20.0
4089,20.0
4090,12.0
4091,12.0
4092,20.0
4093,20.0
4094,12.0
4095,15.0
4096,20.0
4097,12.0
4098,15.0
4099,19.0
4100,13.0
4101,20.0
4102,13.0
4103,15.0
4104,11.0
4105,13.0
4106,15.0
4107,12.0
4108,12.0
4109,14.0
4110,11.0
4111,15.0
4112,12.0
4113,11.0
4114,15.0
4115,13.0
4116,12.0
4117,15.0
4118,13.0
4119,11.0
4120,13.0
4121,15.0
4122,11.0
4123,12.0
4124,13.0
4125,13.0
4126,12.0
4127,13.0
4128,11.0
4129,13.0
4130,13.0
4131,11.0
4132,11.0
4133,12.0
4134,13.0
4135,12.0
4136,11.0
4137,11.0
