,Rewards,Steps,WaitTime
2372,-236.68,160,18.19
2373,-327.56,137,14.75
2374,-431.52,145,16.85
2375,-122.88,124,14.0
2376,-722.3,119,14.08
2377,-472.86,127,14.34
2378,-231.09,141,15.28
2379,-269.7,140,13.07
2380,-279.01,134,15.46
2381,-279.17,140,15.35
2382,-376.32,146,14.04
2383,-277.8,124,15.72
2384,-433.3,132,16.14
2385,-629.47,128,15.38
2386,-81.92,147,16.1
2387,-1076.04,129,15.31
2388,-77.42,133,15.67
2389,-622.06,129,13.24
2390,-178.48,145,15.9
2391,-627.85,130,14.95
2392,-229.53,152,16.3
2393,-277.98,169,16.1
2394,-673.87,141,14.5
2395,-626.99,132,14.76
2396,-226.74,132,15.13
2397,-481.83,157,16.3
2398,-780.69,138,15.91
2399,-834.82,164,16.06
2400,-335.52,166,15.34
2401,-133.51,172,16.22
2402,-425.34,121,14.33
2403,-534.4,135,17.09
2404,-328.91,150,15.51
2405,-487.83,142,17.46
2406,-429.56,142,15.24
2407,-382.04,154,16.18
2408,-282.21,161,17.21
2409,-424.88,139,15.48
2410,-481.61,169,15.41
2411,-433.24,127,17.26
2412,-626.56,123,15.2
2413,-734.97,133,17.15
2414,-228.31,117,14.97
2415,-435.56,154,16.43
2416,-282.01,141,15.63
2417,-427.68,128,15.43
2418,-134.34,143,17.36
2419,-334.67,134,16.91
2420,-430.6,133,16.81
2421,-494.03,173,17.16
2422,-483.22,149,16.89
2423,-371.36,120,13.23
2424,14.62,161,16.17
2425,-578.9,144,15.19
2426,-133.97,128,16.92
2427,-920.44,123,13.13
2428,-429.39,139,15.34
2429,-576.79,136,15.19
2430,-324.79,125,14.28
2431,-472.03,132,14.03
2432,-225.11,128,14.51
2433,-572.34,126,13.76
2434,-324.91,131,14.6
2435,-674.73,136,14.83
2436,-334.22,141,17.0
2437,-176.24,137,13.59
2438,-427.19,131,15.48
2439,-375.96,164,14.26
2440,-186.07,139,17.91
2441,-377.11,129,14.92
2442,-471.38,130,13.18
2443,-431.54,137,16.66
2444,-338.13,150,17.58
2445,-576.56,123,14.93
2446,-627.04,121,14.76
2447,-232.93,161,16.15
2448,-428.49,122,15.19
2449,-151.44,181,20.24
2450,-244.07,131,18.83
2451,-726.08,129,15.99
2452,-780.04,128,15.27
2453,-476.76,135,14.27
2454,-332.63,155,16.44
2455,-334.51,149,17.41
2456,-280.73,132,16.14
2457,-441.37,167,18.71
2458,-533.31,132,17.24
2459,-424.88,137,13.48
2460,-827.22,122,15.79
2461,-681.94,135,16.66
2462,-478.4,163,16.34
2463,-571.04,121,13.98
2464,-778.95,133,14.95
2465,-340.52,172,17.58
2466,-539.43,141,18.99
2467,-120.16,129,13.45
2468,-280.48,141,15.92
2469,-1076.42,129,15.43
2470,-475.14,127,15.0
2471,-536.72,135,15.94
2472,-222.35,136,13.05
2473,-681.14,130,16.07
2474,-581.76,137,16.04
2475,-532.8,166,15.56
2476,-930.36,133,15.77
2477,-326.6,129,15.15
2478,-426.15,142,14.62
2479,-421.82,136,13.34
2480,-335.26,136,17.97
2481,-378.01,132,15.97
2482,15.61,134,17.07
2483,-328.9,146,14.9
2484,-729.79,133,16.57
2485,-481.29,128,16.11
2486,-234.03,141,16.85
2487,-577.76,139,14.87
2488,-723.39,127,14.26
2489,-435.79,148,17.65
2490,-572.72,142,13.38
2491,-879.66,125,16.46
2492,-286.73,149,18.06
2493,-672.41,134,13.2
2494,-474.29,119,14.37
2495,-622.78,139,13.45
2496,-433.3,170,15.51
2497,-678.96,142,16.17
2498,-677.89,140,15.81
2499,-675.89,121,15.16
2500,-578.51,131,14.72
2501,-326.73,127,15.81
2502,-281.99,134,16.78
2503,-489.29,153,15.84
2504,-528.52,131,15.9
2505,-192.01,192,17.79
2506,-278.9,147,15.43
2507,-685.08,136,17.25
2508,66.68,142,15.95
2509,-174.95,130,14.43
2510,-736.94,127,16.91
2511,-323.28,143,14.26
2512,-683.93,126,16.34
2513,-279.68,131,15.26
2514,-386.57,143,18.13
2515,-275.88,139,13.53
2516,-221.62,141,13.4
2517,-278.22,128,15.98
2518,-325.51,132,15.11
2519,-428.46,136,15.95
2520,-529.41,142,14.89
2521,-578.33,126,15.04
2522,-525.78,120,14.56
2523,-323.46,126,14.42
2524,-830.59,129,16.71
2525,-421.88,144,14.03
2526,-279.22,151,14.54
2527,-438.01,153,17.98
2528,-387.97,148,16.98
2529,-326.99,128,15.05
2530,-128.95,127,16.19
2531,-532.64,137,16.34
2532,-673.26,134,13.75
2533,-679.61,129,15.62
2534,-834.5,128,16.85
2535,-437.82,138,16.98
2536,-724.94,131,13.95
2537,-533.26,138,16.06
2538,-535.41,150,16.87
2539,-430.93,154,15.5
2540,-574.84,146,14.05
2541,-588.53,154,17.55
2542,-123.15,128,13.69
2543,-324.6,133,14.65
2544,-736.17,154,17.11
2545,-76.35,134,14.99
2546,-335.46,133,17.49
2547,-837.89,145,18.0
2548,-584.87,145,16.12
2549,-428.24,145,15.82
2550,-483.49,149,17.39
2551,-777.37,126,14.85
2552,-430.74,140,16.24
2553,-633.97,136,16.85
2554,-681.44,157,15.69
2555,-327.2,140,14.35
2556,-478.89,158,15.19
2557,-284.98,143,16.25
2558,-576.55,135,14.54
2559,-33.8,146,17.3
2560,-378.58,142,15.29
2561,-635.92,144,16.62
2562,-229.2,141,15.53
2563,-325.04,137,14.36
2564,-432.03,132,16.86
2565,-581.82,136,16.31
2566,-383.25,146,16.92
2567,-433.63,128,17.51
2568,-228.63,132,16.12
2569,-281.25,142,16.22
2570,-884.56,164,16.43
2571,-393.54,143,17.52
2572,-626.8,128,15.22
2573,-675.25,124,14.84
2574,-228.25,131,14.9
2575,-522.91,129,13.89
2576,-272.37,121,13.88
2577,-382.01,128,16.87
2578,-668.31,123,12.49
2579,-274.5,124,14.72
2580,-577.03,121,14.84
2581,-583.78,152,16.31
2582,-775.65,130,14.6
2583,-475.63,125,14.7
2584,-493.79,199,17.61
2585,-685.55,164,17.66
2586,-432.68,152,16.0
2587,-528.77,131,15.44
2588,-484.6,137,16.78
2589,-431.16,156,15.5
2590,-327.66,146,15.74
2591,-778.59,145,14.83
2592,-524.82,130,14.44
2593,-972.29,128,13.6
2594,-275.86,119,14.95
2595,-1084.35,140,16.29
2596,-432.36,144,16.1
2597,-335.5,139,16.73
2598,-775.86,127,14.91
2599,-730.54,131,15.63
2600,-727.9,144,14.52
2601,-330.44,129,16.28
2602,-735.23,144,17.19
2603,-1091.16,146,18.24
2604,-939.37,138,18.53
2605,-277.66,126,14.93
2606,-426.98,133,15.18
2607,-221.71,133,13.26
2608,-422.21,129,13.95
2609,-226.49,121,14.48
2610,-629.14,140,14.79
2611,-575.03,127,14.67
2612,-774.93,131,14.86
2613,-177.42,135,15.97
2614,-628.67,141,14.82
2615,-474.29,124,13.11
2616,-823.96,122,14.37
2617,-479.22,137,15.94
2618,-480.61,140,16.24
2619,-391.75,172,19.37
2620,-683.74,155,16.49
2621,-537.42,166,18.02
2622,-341.02,150,18.18
2623,-729.02,134,15.77
2624,-477.74,153,15.57
2625,-623.94,135,13.68
2626,-532.9,142,17.36
2627,-374.58,128,14.42
2628,-426.69,141,14.43
2629,-732.15,122,16.63
2630,-174.48,118,14.58
2631,-478.47,155,15.43
2632,-677.01,163,14.47
2633,-325.33,141,14.67
2634,-625.84,139,13.97
2635,-473.18,129,14.23
2636,-373.04,132,14.04
2637,-687.02,139,17.95
2638,-532.15,135,15.8
2639,-789.02,138,17.51
2640,-326.5,125,14.58
2641,-427.09,149,14.79
2642,-779.19,153,15.76
2643,-427.19,132,15.27
2644,-576.55,143,13.94
2645,-324.51,137,15.0
2646,-573.75,120,13.81
2647,-732.49,126,17.13
2648,-279.96,129,15.89
2649,-289.55,177,17.44
2650,-583.65,147,17.28
2651,-434.5,173,16.63
2652,-623.98,134,14.21
2653,-682.32,123,16.69
2654,-535.29,164,17.59
2655,-230.84,130,15.38
2656,-637.57,158,16.83
2657,-88.75,161,18.04
2658,-585.63,168,16.23
2659,-883.02,128,17.08
2660,-274.39,129,15.06
2661,-680.66,135,14.47
2662,-474.42,137,14.56
2663,-536.79,152,16.62
2664,-476.43,126,14.19
2665,-678.99,140,15.72
2666,-77.68,135,16.18
2667,-979.1,144,16.01
2668,-633.86,139,15.91
2669,-324.47,143,14.04
2670,-277.11,132,15.41
2671,-184.12,151,17.59
2672,-678.88,132,14.9
2673,-281.58,140,15.28
2674,-233.8,148,16.54
2675,-628.69,129,16.13
2676,-630.54,135,16.17
2677,-432.25,134,15.24
2678,-283.57,141,15.76
2679,-127.1,131,15.24
2680,-434.47,167,16.33
2681,-480.19,132,16.73
2682,-474.02,131,13.76
2683,-476.9,120,15.21
2684,-469.89,131,13.46
2685,-370.13,146,13.04
2686,-148.37,169,18.96
2687,-480.72,147,15.96
2688,-621.05,118,13.74
2689,-584.92,129,16.81
2690,-427.64,129,15.39
2691,-826.5,132,15.02
2692,-381.55,140,16.94
2693,-221.94,128,14.05
2694,-327.79,145,15.07
2695,-372.27,136,13.66
2696,-174.85,142,14.02
2697,-326.55,135,15.04
2698,-782.7,167,15.59
2699,-482.17,149,16.1
2700,-124.65,123,15.0
2701,-374.76,126,14.11
2702,-252.03,154,21.09
2703,-378.71,148,14.99
2704,-676.67,139,14.24
2705,-295.37,162,18.93
2706,-385.66,135,16.77
2707,-136.2,127,17.24
2708,-789.07,152,17.8
2709,-378.92,123,16.13
2710,-334.97,157,16.33
2711,-579.1,152,15.1
2712,-328.78,133,15.25
2713,-728.67,130,15.58
2714,-281.23,137,16.27
2715,-425.21,118,15.12
2716,-273.79,133,13.57
2717,-228.24,150,14.79
2718,-476.35,141,15.41
2719,-322.95,147,13.65
2720,-433.73,133,15.55
2721,-676.22,122,14.92
2722,-671.57,119,13.26
2723,-383.13,138,16.63
2724,-574.76,123,14.37
2725,-272.0,143,14.25
2726,-374.95,120,14.68
2727,-536.0,141,16.23
2728,-827.8,130,16.33
2729,-470.43,122,12.63
2730,-677.11,139,15.05
2731,-432.19,142,15.65
2732,-479.09,153,15.14
2733,-479.62,135,16.19
2734,-229.54,135,15.8
2735,-217.78,118,12.06
2736,-325.43,141,14.86
2737,-375.96,132,15.23
2738,-422.06,141,13.35
2739,-330.38,137,16.29
2740,-527.82,156,15.35
2741,-626.23,124,14.78
2742,-522.2,120,13.38
2743,-336.52,129,17.73
2744,-429.67,135,15.42
2745,-278.9,143,16.07
2746,-628.46,145,14.86
2747,-275.18,132,14.73
2748,-578.54,132,15.95
2749,-581.19,137,16.27
2750,-577.86,138,15.18
2751,-273.21,119,14.48
2752,-578.45,123,15.85
2753,-177.9,129,15.68
2754,-367.99,126,12.18
2755,-383.01,142,17.86
2756,-575.69,131,15.16
2757,-284.06,146,16.98
2758,-626.11,133,15.54
2759,-327.67,137,14.76
2760,-425.25,124,15.14
2761,-728.38,131,15.36
2762,-476.46,119,15.56
2763,-632.36,148,16.77
2764,-478.57,136,15.68
2765,-425.59,142,14.76
2766,-285.89,129,16.75
2767,-680.53,134,15.26
2768,-124.13,136,13.67
2769,-625.84,120,14.52
2770,-278.68,134,15.81
2771,-539.55,152,18.07
2772,-585.13,132,16.49
2773,-196.29,154,17.97
2774,-179.49,163,15.45
2775,-537.6,143,17.05
2776,-180.1,127,15.95
2777,-381.43,140,16.16
2778,-429.06,134,15.51
2779,-187.24,141,18.15
2780,-535.74,163,15.6
2781,-174.07,123,14.02
2782,-375.56,134,14.28
2783,-172.75,124,14.11
2784,-327.64,159,15.3
2785,-575.68,124,14.01
2786,-227.89,139,15.55
2787,-529.13,129,15.58
2788,21.81,136,15.69
2789,-478.55,124,15.69
2790,-924.82,128,14.8
2791,-488.42,155,17.57
2792,-285.33,156,16.11
2793,-830.82,138,16.07
2794,-532.61,126,15.93
2795,-622.3,126,13.92
2796,-528.76,130,15.8
2797,-577.39,153,15.45
2798,-477.24,140,15.42
2799,-776.89,122,15.21
2800,-296.29,132,19.87
2801,-379.94,123,15.21
2802,-425.54,138,15.41
2803,-180.52,162,16.38
2804,-377.89,134,13.95
2805,-276.77,121,14.95
2806,-330.75,141,16.28
2807,-683.22,159,16.87
2808,-574.11,146,14.3
2809,-788.26,135,18.73
2810,-83.13,131,17.35
2811,-470.54,123,13.6
2812,-277.91,137,14.92
2813,-520.65,124,13.04
2814,-527.45,138,15.13
2815,-378.29,133,15.84
2816,-637.81,178,16.08
2817,-379.85,144,15.81
2818,-376.36,125,14.74
2819,-323.67,119,14.23
2820,-285.25,126,16.25
2821,-430.28,165,16.22
2822,-678.15,139,14.53
2823,-781.71,131,16.7
2824,-626.84,133,14.72
2825,-1127.93,125,14.88
2826,-432.45,137,16.04
2827,-777.02,149,14.51
2828,-184.64,176,18.11
2829,-528.0,130,16.01
2830,-636.63,147,17.43
2831,-235.89,151,15.87
2832,-237.08,141,17.3
2833,-886.29,133,17.39
2834,-333.56,144,16.44
2835,-232.09,149,15.48
2836,-573.36,146,14.24
2837,-427.06,126,14.77
2838,-922.02,137,13.57
2839,-690.1,179,18.15
2840,-380.19,145,16.16
2841,-477.97,129,15.34
2842,-672.4,123,13.61
2843,-226.74,133,14.97
2844,-574.72,128,13.95
2845,-324.97,132,14.71
2846,-521.75,122,13.91
2847,-576.77,140,13.85
2848,-278.24,135,15.62
2849,-584.85,150,16.32
2850,-478.76,143,15.04
2851,-380.69,150,15.72
2852,-228.38,147,15.99
2853,-375.86,122,14.69
2854,-524.99,122,14.93
2855,-432.1,124,17.01
2856,-126.03,134,15.26
2857,-724.41,131,14.76
2858,-633.05,129,16.37
2859,-176.49,124,15.24
2860,-480.59,129,15.9
2861,-174.47,130,13.89
2862,-527.23,134,15.71
2863,-481.9,132,16.4
2864,-728.75,138,15.49
2865,-475.51,124,14.15
2866,-327.02,131,15.03
2867,-427.94,145,15.46
2868,-585.68,148,17.3
2869,-276.12,127,14.84
2870,-39.2,153,18.95
2871,-535.44,155,17.29
2872,-727.31,127,15.02
2873,-675.8,137,14.91
2874,-737.62,145,17.15
2875,-431.08,146,16.66
2876,-376.08,133,14.82
2877,-227.66,133,15.36
2878,-281.42,157,15.99
2879,-85.42,146,17.34
2880,-572.28,143,13.92
2881,-578.75,139,16.48
2882,-383.89,131,17.93
2883,-348.65,200,19.71
2884,-585.54,145,16.9
2885,-429.81,128,15.81
2886,-381.03,157,15.79
2887,-183.46,127,16.34
2888,-579.2,129,15.76
2889,-726.52,126,14.85
2890,-524.12,139,13.73
2891,-734.04,138,17.58
2892,-680.0,130,16.78
2893,-320.44,126,13.11
2894,-474.81,117,14.35
2895,-224.78,124,13.88
2896,-375.56,134,13.57
2897,-71.41,127,13.79
2898,-727.24,126,15.05
2899,-328.16,126,15.81
2900,-130.71,172,16.58
2901,-552.33,183,19.79
2902,-177.67,143,14.05
2903,-428.38,146,14.96
2904,-530.34,145,16.55
2905,-182.53,142,15.52
2906,-428.9,136,15.83
2907,-526.43,130,15.29
2908,-139.66,185,15.5
2909,-331.25,148,16.01
2910,-272.82,148,14.28
2911,-875.46,131,14.64
2912,-123.49,127,14.02
2913,-277.78,124,14.3
2914,-774.09,149,13.14
2915,-486.89,161,17.72
2916,-828.36,135,15.18
2917,-73.51,138,13.73
2918,-334.78,161,16.97
2919,-733.51,137,15.9
2920,-524.53,132,14.01
2921,-376.97,129,14.28
2922,-332.04,132,16.5
2923,-579.54,141,15.77
2924,-426.76,133,15.28
2925,-427.02,125,15.4
2926,-426.58,151,14.18
2927,-374.97,125,14.57
2928,-479.05,140,16.1
2929,-588.05,178,15.47
2930,-632.94,149,16.74
2931,-633.07,134,16.17
2932,-520.48,128,13.06
2933,-571.37,122,13.5
2934,-435.33,172,17.28
2935,-674.37,136,13.79
2936,-329.83,142,14.41
2937,-271.61,125,13.52
2938,-274.29,128,15.07
2939,-574.77,138,14.4
2940,-674.97,124,14.25
2941,-773.72,141,13.61
2942,-529.32,128,15.8
2943,-129.64,128,16.14
2944,-279.75,146,14.68
2945,-828.72,136,15.96
2946,-526.34,137,14.96
2947,-374.03,122,14.25
2948,-479.86,128,16.32
2949,-373.7,127,13.79
2950,-378.94,121,15.82
2951,-427.67,127,15.23
2952,-327.56,137,16.04
2953,-172.88,127,13.72
2954,-429.15,147,15.36
2955,-524.01,135,14.4
2956,-280.35,153,16.2
2957,-324.07,131,14.29
2958,-434.35,146,15.65
2959,-789.56,142,18.75
2960,-579.74,144,14.77
2961,-178.81,151,14.94
2962,-330.68,136,16.11
2963,-731.48,126,15.92
2964,-338.06,133,17.64
2965,-639.56,154,18.42
2966,-788.3,128,17.71
2967,-283.27,139,17.04
2968,-481.3,130,16.47
2969,-370.54,123,12.51
2970,-227.14,127,15.17
2971,-831.35,130,16.81
2972,-472.39,128,13.46
2973,-628.61,137,15.39
2974,-433.2,142,16.55
2975,-130.14,128,16.3
2976,-524.85,131,14.3
2977,-569.15,123,13.01
2978,-282.88,133,16.55
2979,-625.76,137,15.56
2980,-280.04,142,15.97
2981,-784.25,154,15.44
2982,-890.33,165,18.15
2983,-526.79,121,15.27
2984,-186.82,142,17.74
2985,-231.2,141,16.35
2986,-329.38,128,16.19
2987,-372.68,130,13.9
2988,-775.65,129,13.85
2989,-388.83,143,17.96
2990,-479.11,136,14.33
2991,-480.5,130,15.75
2992,-180.16,127,15.74
2993,-978.5,126,15.56
2994,-480.17,135,15.41
2995,-529.32,124,15.91
2996,-338.29,176,16.99
2997,-480.74,128,16.14
2998,-270.82,150,13.66
2999,-291.62,170,16.07
3000,-427.55,139,14.47
3001,-333.65,190,15.62
3002,-526.23,135,14.97
3003,-584.81,136,16.63
3004,-430.23,129,16.32
3005,-175.01,136,14.28
3006,-829.13,148,14.51
3007,-325.91,161,14.68
3008,-772.55,134,13.63
3009,-428.98,139,15.89
3010,-481.3,128,16.46
3011,-334.1,154,15.26
3012,-399.56,186,20.39
3013,-729.7,144,15.7
3014,-430.38,137,15.96
3015,-529.79,137,15.82
3016,-328.59,132,15.31
3017,-526.07,150,14.67
3018,-529.29,138,15.91
3019,-477.7,125,15.91
3020,-582.27,124,16.6
3021,-690.41,137,18.3
3022,-736.24,148,16.55
3023,-533.04,143,16.1
3024,-129.75,155,15.61
3025,-279.82,147,15.75
3026,-435.14,141,16.97
3027,-231.41,132,16.56
3028,-579.19,146,14.7
3029,-242.45,182,16.33
3030,-377.9,146,15.05
3031,-73.21,118,13.82
3032,-877.54,122,15.02
3033,-783.04,137,16.94
3034,-536.9,159,17.83
3035,-476.45,140,15.14
3036,-22.77,134,14.47
3037,-131.39,144,16.5
3038,-474.81,132,14.35
3039,-525.8,133,14.49
3040,-681.3,147,16.86
3041,-272.32,116,13.34
3042,-426.32,140,14.07
3043,-1033.0,130,16.63
3044,-291.67,158,18.34
3045,-1037.62,175,17.25
3046,-330.27,133,15.9
3047,-525.31,131,14.85
3048,-334.1,143,17.18
3049,-178.62,155,14.79
3050,-187.16,172,17.14
3051,-830.74,133,16.31
3052,-79.19,150,15.77
3053,-524.79,131,13.8
3054,26.17,127,14.59
3055,-280.13,139,15.75
3056,-478.44,132,14.85
3057,-430.79,130,16.39
3058,-429.6,146,15.08
3059,-624.78,130,14.54
3060,-772.43,124,13.24
3061,-522.99,121,14.38
3062,-224.69,127,14.2
3063,-479.07,129,15.93
3064,-782.09,151,15.49
3065,-579.24,126,15.44
3066,-526.04,134,14.89
3067,-577.79,150,14.04
3068,-525.69,127,15.33
3069,-784.6,150,16.36
3070,-319.96,122,13.47
3071,-623.38,127,13.06
3072,-532.35,141,15.83
3073,-534.79,157,16.37
3074,-730.82,136,16.53
3075,-424.85,122,14.63
3076,-823.16,114,13.66
3077,-522.23,142,13.54
3078,-525.23,130,14.26
3079,-277.03,162,15.11
3080,-671.84,124,14.0
3081,-574.43,131,15.23
3082,-275.51,133,13.68
3083,-278.62,143,15.1
3084,-26.09,146,15.26
3085,-328.69,135,16.0
3086,-783.06,135,14.92
3087,-779.1,156,14.51
3088,-379.87,150,16.29
3089,-434.0,131,16.02
3090,-483.4,180,15.06
3091,-730.97,160,15.12
3092,-475.4,129,14.03
3093,-627.74,124,14.32
3094,-322.65,149,13.43
3095,-229.23,144,15.44
3096,-469.69,124,12.76
3097,-431.9,137,15.41
3098,-678.6,145,15.41
3099,-426.25,164,15.22
3100,-724.84,130,14.42
3101,-429.57,125,15.96
3102,-480.34,136,16.51
3103,-889.34,140,17.8
3104,-670.93,124,13.68
3105,-327.72,136,14.67
3106,-585.3,154,16.9
3107,-936.42,154,16.84
3108,-779.05,121,15.77
3109,-325.35,126,14.63
3110,-724.7,133,14.08
3111,-581.38,130,15.69
3112,-772.3,128,13.76
3113,-474.94,124,14.04
3114,-327.23,127,15.27
3115,-277.36,126,16.44
3116,-475.03,120,14.31
3117,-336.03,135,16.92
3118,-635.91,164,16.83
3119,-326.65,124,15.06
3120,-473.45,125,13.97
3121,-726.26,122,15.51
3122,-735.01,137,16.39
3123,-375.2,142,14.93
3124,-378.93,125,15.74
3125,-474.91,135,14.25
3126,-724.27,123,14.24
3127,-676.01,140,14.94
3128,-727.95,136,14.12
3129,-829.28,139,15.26
3130,-482.88,126,16.47
3131,-389.86,206,17.26
3132,-484.2,137,16.54
3133,-729.0,125,15.9
3134,-441.78,158,17.91
3135,-434.68,140,16.5
3136,-632.39,135,16.5
3137,-526.09,142,14.9
3138,-578.99,133,16.35
3139,-627.48,135,15.81
3140,-275.43,137,14.21
3141,-435.16,136,16.41
3142,-780.56,151,15.15
3143,-233.94,128,16.48
3144,-481.03,135,15.92
3145,-579.68,165,15.71
3146,-381.7,135,16.41
3147,-673.84,117,14.24
3148,-626.54,130,14.99
3149,-478.43,149,14.74
3150,-525.97,136,14.83
3151,-574.44,129,14.64
3152,-838.31,172,17.13
3153,-586.61,137,17.71
3154,-880.59,120,17.06
3155,-233.93,146,16.19
3156,-69.7,120,11.59
3157,-423.42,138,13.9
3158,-171.65,134,13.65
3159,-978.08,126,14.6
3160,-419.44,121,12.71
3161,-523.22,129,13.58
3162,-474.85,145,13.73
3163,-377.29,137,14.45
3164,-787.2,141,16.79
3165,-832.67,155,16.87
3166,-880.56,138,15.69
3167,-779.51,135,15.78
3168,-378.97,153,14.79
3169,-503.75,206,19.58
3170,-543.99,152,18.02
3171,-387.77,159,18.3
3172,-283.92,146,16.6
3173,-237.89,167,17.44
3174,-332.58,164,16.7
3175,-37.74,167,16.97
3176,-526.87,123,14.81
3177,-677.86,132,15.52
3178,-785.17,127,16.94
3179,-325.67,151,13.9
3180,-428.07,132,15.04
3181,-577.2,157,13.96
3182,-727.96,131,14.12
3183,-381.18,149,16.17
3184,-323.13,136,14.37
3185,-372.68,140,13.54
3186,-18.49,129,11.97
3187,-576.95,131,15.3
3188,-333.83,154,16.81
3189,-185.48,158,17.12
3190,-727.84,132,15.12
3191,-579.49,123,15.56
3192,-885.8,153,17.27
3193,-375.88,118,14.22
3194,-231.6,143,16.54
3195,-633.03,139,16.85
3196,-534.25,156,16.43
3197,-377.79,170,14.49
3198,-1028.7,126,15.17
3199,-239.41,181,17.69
3200,-230.06,160,15.6
3201,-326.35,130,15.3
3202,-678.51,147,15.44
3203,-424.02,140,14.18
3204,-422.42,125,13.92
3205,-581.82,125,16.06
3206,-383.17,153,16.42
3207,-731.35,141,16.54
3208,-279.03,121,15.6
3209,-168.0,124,12.52
3210,-622.37,131,13.58
3211,-285.67,137,17.75
3212,-283.0,153,17.26
3213,-580.83,134,15.51
3214,-439.08,127,19.46
3215,-330.61,131,15.53
3216,-381.16,147,16.7
3217,-574.39,135,14.02
3218,-78.19,133,15.51
3219,-191.75,172,17.38
3220,-147.91,166,19.28
3221,-629.53,134,16.17
3222,-378.15,140,15.45
3223,-537.2,139,16.97
3224,-329.44,135,15.65
3225,-72.97,120,13.41
3226,-277.7,124,15.24
3227,-185.87,138,17.27
3228,-232.09,152,16.64
3229,-481.5,147,16.09
3230,-580.08,145,15.75
3231,-380.14,138,16.18
3232,-537.67,157,18.22
3233,-334.21,131,16.61
3234,-575.74,121,15.2
3235,-577.07,117,15.74
3236,-330.53,170,15.84
3237,-735.88,140,16.37
3238,-484.19,163,16.26
3239,-424.89,133,15.13
3240,-428.24,136,14.87
3241,-627.4,138,15.65
3242,-672.15,128,13.32
3243,-69.83,121,13.1
3244,-326.08,133,14.58
3245,-326.51,126,14.72
3246,-478.88,144,15.56
3247,-175.34,130,15.24
3248,-278.37,153,15.03
3249,-872.0,111,13.51
3250,-682.25,141,16.42
3251,-218.99,127,12.21
3252,-725.33,138,14.73
3253,-82.93,131,16.07
3254,-87.06,160,16.22
3255,-430.94,131,15.69
3256,-774.73,134,14.65
3257,-529.06,117,15.26
3258,-732.27,131,16.29
3259,-328.83,138,15.32
3260,-626.46,128,15.62
3261,-571.36,146,13.78
3262,-574.92,136,14.2
3263,-327.02,128,14.45
3264,-323.57,126,13.89
3265,-339.63,155,18.59
3266,-727.62,141,14.93
3267,-573.29,126,13.07
3268,-29.07,127,15.6
3269,-374.36,116,14.05
3270,-337.0,167,17.45
3271,-424.06,132,13.89
3272,-1019.62,122,13.12
3273,-78.09,140,15.07
3274,-882.88,139,16.49
3275,-629.17,154,15.08
3276,-730.99,137,16.09
3277,-326.24,126,14.91
3278,-229.45,157,15.1
3279,-229.02,157,14.96
3280,-786.56,142,14.79
3281,-276.63,155,15.37
3282,-688.18,155,18.19
3283,-525.16,130,14.28
3284,-475.67,137,14.28
3285,-638.44,164,17.47
3286,-275.96,153,14.57
3287,-882.69,132,16.84
3288,-725.98,129,15.52
3289,-329.72,122,15.17
3290,-484.29,164,17.36
3291,-378.76,125,15.85
3292,-280.25,132,16.27
3293,-391.49,174,18.66
3294,-779.28,136,15.64
3295,-528.03,131,14.56
3296,-421.12,125,13.56
3297,-478.46,134,16.54
3298,-126.09,129,14.58
3299,-119.57,122,13.16
3300,-427.99,126,15.31
3301,-471.82,143,13.82
3302,-229.07,134,13.51
3303,-276.06,126,14.46
3304,-472.21,130,13.21
3305,-472.49,137,13.98
3306,25.13,153,13.96
3307,-266.76,114,11.94
3308,-620.09,123,13.09
3309,-376.08,131,14.96
3310,-878.11,140,15.14
3311,-24.96,148,14.95
3312,-428.08,137,14.98
3313,-624.95,136,14.91
3314,-377.07,125,14.47
3315,-180.67,151,16.01
3316,-533.05,144,17.06
3317,-576.79,130,15.33
3318,-638.28,153,16.88
3319,-474.98,133,14.55
3320,-228.49,149,15.54
3321,-582.48,145,15.27
3322,-130.03,128,14.86
3323,-172.62,136,13.83
3324,-829.94,148,15.01
3325,-132.03,128,16.18
3326,-584.77,152,16.35
3327,-293.46,152,17.89
3328,-770.31,114,13.26
3329,-471.98,121,13.58
3330,-334.04,135,15.32
3331,-483.2,137,15.77
3332,-138.59,142,16.63
3333,-39.28,153,18.58
3334,-374.45,135,13.95
3335,-580.34,153,16.17
3336,-276.0,131,14.67
3337,-679.37,131,15.57
3338,-526.2,124,14.73
3339,-575.09,122,13.92
3340,-479.63,128,15.88
3341,-183.46,152,15.52
3342,-276.8,147,15.25
3343,-427.29,136,15.67
3344,-384.27,170,16.67
3345,-582.36,130,16.66
3346,-380.67,129,16.77
3347,-774.38,120,13.65
3348,-479.79,133,14.63
3349,-126.48,138,14.02
3350,-679.53,129,16.53
3351,-81.0,136,16.53
3352,-324.86,115,14.52
3353,-82.14,173,17.3
3354,-326.95,146,15.41
3355,-770.83,120,13.53
3356,-442.43,146,18.21
3357,-377.59,132,15.65
3358,-478.89,154,16.16
3359,-425.26,123,14.84
3360,-226.71,133,13.79
3361,-385.42,133,17.97
3362,-677.8,127,15.41
3363,-382.04,177,15.68
3364,-279.66,157,15.33
3365,-476.45,147,14.29
3366,-579.21,140,13.78
3367,-478.24,150,15.5
3368,-474.83,133,14.13
3369,-284.45,153,16.69
