,Rewards,Steps,WaitTime
2075,-1922.4136904496233,327,74.33
2076,-1495.923128259627,348,68.99
2077,-1992.7173092102882,330,63.98
2078,-2251.8849621804416,270,60.08
2079,-2391.3298904539424,330,69.05
2080,-1680.6251899036358,326,68.25
2081,-1231.7351452006656,251,59.81
2082,-1502.8371937801733,354,76.66
2083,-1916.237403108225,289,68.9
2084,-3192.2238461136362,247,60.05
2085,-1644.7882558191977,362,74.76
2086,-1400.0004847164707,296,68.29
2087,-2270.614161456557,276,60.94
2088,-2071.721778282052,269,61.47
2089,-1215.9179852788081,306,76.98
2090,-1297.6664640812116,301,64.5
2091,-1958.4133635566886,279,66.77
2092,-1263.4074303196426,300,62.1
2093,-2009.0571697642702,325,72.01
2094,-796.8360201319389,308,71.8
2095,-2276.0002810553874,309,64.02
2096,-1526.6747177841564,366,73.95
2097,-2091.161447428871,325,72.55
2098,-1521.5771420613628,315,71.83
2099,-1742.8182010625183,303,60.26
2100,-2283.8300464193157,282,70.95
2101,-2103.2692955323837,326,68.69
2102,-1933.3487326766888,287,55.51
2103,-2296.5062034065477,330,66.53
2104,-2658.971354558233,278,59.36
2105,-1526.3520681638922,334,77.39
2106,-1530.8349400019738,320,73.37
2107,-829.1103764897687,342,72.76
2108,-705.2345971891218,332,73.75
2109,-1689.2484032455427,324,72.49
2110,-1115.6109879305307,345,69.76
2111,-841.6715134111872,364,81.57
2112,-1984.75683457428,325,71.97
2113,-1673.7784523863918,289,67.61
2114,-2678.783268006197,307,61.22
2115,-2293.8204438859275,265,65.17
2116,-1524.2922852851243,303,56.72
2117,-1829.9504617783816,302,75.96
2118,-2707.902784057841,284,67.64
2119,-3542.7636272777595,284,71.03
2120,-1408.2899436426521,334,71.24
2121,-2618.163222877997,295,70.66
2122,-1644.511938276577,269,57.78
2123,-3013.063400798239,316,73.56
2124,-1509.6583451699003,312,75.1
2125,-1008.3851909052128,301,67.01
2126,-2357.255194853315,302,64.58
2127,-1497.390091024396,329,70.16
2128,-1300.63513698937,312,72.3
2129,-2517.783946780448,299,70.72
2130,-1521.145123436987,333,81.09
2131,-1768.6298379857026,308,66.67
2132,-877.6574546937977,332,68.0
2133,-2411.3669177161705,324,75.39
2134,-1605.472315980318,305,68.54
2135,-3096.3188951027114,327,70.39
2136,-1156.0955948561868,333,62.72
2137,-1898.7585435244314,277,69.16
2138,-3138.150302102288,306,70.39
2139,-2574.2728728076986,281,56.18
2140,-2288.8304293360866,299,65.09
2141,-2731.123889192444,280,66.47
2142,-1293.6727764890743,308,68.68
2143,-1207.851449140818,293,69.2
2144,-1578.8639296287272,311,63.74
2145,-1618.7995645616736,309,77.81
2146,-1856.8532095595306,289,58.93
2147,-2434.092667208927,292,66.48
2148,-1789.459709003192,287,68.88
2149,-1558.0328636154081,273,55.9
2150,-1414.992797294938,275,68.95
2151,-1543.0762451406988,316,74.47
2152,-1323.8005690247728,322,76.9
2153,-1244.2041563629155,296,67.96
2154,-1532.7416236271297,321,78.53
2155,-719.055141007008,330,76.03
2156,-2137.826414002071,329,80.1
2157,-695.1248290728232,312,71.54
2158,-2623.245235243769,358,80.57
2159,-2881.5101484017814,281,59.75
2160,-1995.5857149060696,289,62.71
2161,-1602.3833568169655,329,74.48
2162,-1865.394396063089,372,68.84
2163,-1307.2471953592062,305,76.94
2164,-2477.125113638058,283,60.17
2165,-2385.344650978188,346,69.81
2166,-1229.5779087715691,356,72.74
2167,-3438.7978678052214,245,55.93
2168,-3008.7450347600825,300,72.63
2169,-1943.7547299535793,277,62.58
2170,-1045.2809456617344,275,60.04
2171,-1498.8794286460245,356,70.97
2172,-3921.7139763360906,324,71.84
2173,-1497.7878318762369,326,68.95
2174,-2090.3578777061157,271,64.68
2175,-1186.2394414167225,307,61.33
2176,-1550.2496323012042,259,58.03
2177,-1296.2249872890281,312,68.97
2178,-1829.5697999361594,293,66.22
2179,-1480.183424234418,319,66.75
2180,-1224.9857275390723,324,75.14
2181,-764.9534010209594,291,60.67
2182,-2164.156815858287,318,62.74
2183,-1709.4176342987412,285,65.26
2184,-2799.294105690249,281,64.65
2185,-1716.8217606394426,347,71.75
2186,-986.803147280952,304,61.45
2187,-1559.4290248045518,339,67.72
2188,-2198.086887073369,305,72.3
2189,-3783.9500199699355,259,60.27
2190,-2128.6569539500183,338,81.25
2191,-2603.784608850432,305,65.89
2192,-1362.361201057403,283,62.01
2193,-3151.006519137686,269,54.41
2194,-1878.40592848964,325,66.92
2195,-1596.764882326609,293,67.38
2196,-2924.081710335375,301,66.89
2197,-2145.486510590419,336,73.4
2198,-2878.20580238423,312,62.47
2199,-833.4048180994589,308,78.16
2200,-1369.838204502902,264,59.85
2201,-2271.749115192619,307,65.44
2202,-1607.082022712521,317,72.84
2203,-899.515887019949,276,64.5
2204,-1459.7718550590562,311,64.83
2205,-1511.502173417725,296,66.59
2206,-3135.2378517249035,319,75.03
2207,-2722.111723246203,333,84.27
2208,-1257.9540488135692,316,75.29
2209,-1585.9710649346857,247,62.07
2210,-2109.1181114770698,305,71.15
2211,-1305.6761252868182,271,62.13
2212,-1346.403884014325,285,59.07
2213,-1074.0273466136796,319,69.72
2214,-991.6124244770141,318,65.34
2215,-2905.6413076332815,303,72.44
2216,-1720.4819734710902,306,72.94
2217,-3152.60175882425,274,60.57
2218,-2508.2144561578343,272,66.61
2219,-2803.998610371102,280,64.98
2220,-2056.6182893589153,260,58.86
2221,-1855.7008472651403,256,57.32
2222,-2590.525953420277,318,62.69
2223,-1904.620347271615,333,73.89
2224,-2752.189555563829,308,63.12
2225,-2441.302873231607,262,57.14
2226,-4378.413367597373,263,60.27
2227,-2306.226719609589,313,73.5
2228,-820.6388385048128,290,68.79
2229,-2094.545391186199,264,64.15
2230,-2307.9908728080236,295,70.51
2231,-2003.9993053816215,263,60.53
2232,-1274.2713840095778,344,68.19
2233,-1938.8120269628262,315,77.64
2234,-1874.7663017763264,270,63.86
2235,-1813.3069408019512,296,74.87
2236,-823.4434328827355,329,80.12
2237,-2010.715221194741,320,69.88
2238,-676.2983758713355,326,77.46
2239,-2667.0116880714486,310,60.18
2240,-1376.826933835157,320,64.57
2241,-2201.223409038255,293,67.23
2242,-1289.2141952950724,297,72.29
2243,-1004.0058866559727,341,71.07
2244,-2234.156071494584,293,73.47
2245,-1537.9994387883273,283,52.82
2246,-2262.9048735953616,304,66.12
2247,-2639.280240705373,324,70.63
2248,-1122.7409923813254,291,71.15
2249,-2379.009893599176,292,62.67
2250,-1887.0584027928949,297,66.14
2251,-1207.3325467873306,306,69.37
2252,-1874.9783776351426,287,58.95
2253,-2734.9998984720337,295,74.74
2254,-1498.9138280781026,329,71.61
2255,-2011.2617612101335,311,71.38
2256,-2684.976758574745,296,60.9
2257,-1999.7912884702184,311,67.1
2258,-3001.6643822687,308,66.42
2259,-1426.5151478913117,344,75.35
2260,-1672.2641686051368,273,67.4
2261,-1596.0212231444314,313,71.22
2262,-2475.330101810402,266,62.03
2263,-1570.0274186344586,379,58.4
2264,-1830.7272874881085,316,76.71
2265,-1925.1577066405866,289,72.33
2266,-1937.0780600687954,291,74.43
2267,-564.7735455067373,298,65.53
2268,-1769.3763872864258,284,61.71
2269,-2813.144596322474,338,77.1
2270,-1702.9150975998116,305,67.44
2271,-743.4387480561817,308,74.45
2272,-2616.4051079140463,333,70.64
2273,-1607.4233021490106,375,74.82
2274,-1201.1131070163312,290,67.86
2275,-3319.7667671983613,309,73.64
2276,-1923.0642157321056,321,70.72
2277,-2407.9587804404077,290,71.73
2278,-2708.489472974694,343,75.14
2279,-1693.685063973337,324,66.89
2280,-2128.4424448331047,322,71.63
2281,-1996.4172856358873,288,68.61
2282,-1840.1320383885636,335,84.3
2283,-1127.618601313205,299,71.05
2284,-1977.9044057587455,270,66.43
2285,-1812.0195094825021,317,74.26
2286,-1699.215361490669,255,62.12
2287,-2702.7260040512833,316,71.24
2288,-1790.0108479477383,329,67.7
2289,-1312.4145721265545,288,72.38
2290,-1664.3923125947038,314,81.69
2291,-2676.9900169740163,266,57.45
2292,-1963.755728937139,272,66.52
2293,-3122.454690158893,306,78.18
2294,-2287.658007194359,342,63.88
2295,-1963.0700028178505,273,66.68
2296,-1401.2323062802964,360,78.99
2297,-1615.3282437817188,330,72.29
2298,-1682.8620522668782,314,67.95
2299,-1972.8379431290034,337,67.78
2300,-1019.2221711367071,313,79.26
2301,-2005.7228936935194,289,69.28
2302,-1899.4498153364705,293,67.64
2303,-1582.643851530754,345,67.85
2304,-1011.1796150377548,330,73.88
2305,-1779.6251935826194,345,69.53
2306,-1987.0816168173978,328,72.96
2307,-1741.7777164800304,313,80.47
2308,-1972.2540631135698,329,83.88
2309,-1412.2271665111687,294,73.85
2310,-2189.9446986442813,276,64.61
2311,-767.1681965565413,352,84.57
2312,-847.5408537626188,340,84.37
2313,-2149.5319035540797,350,77.83
2314,-1013.0374816573628,306,79.99
2315,-2927.969599342189,307,72.25
2316,-1914.3452602805635,279,61.03
2317,-1322.757481451214,290,58.76
2318,-1773.352829873532,343,66.03
2319,-2205.9937282942706,320,68.22
2320,-2083.7571128010927,267,63.83
2321,-2572.8061377689974,285,66.13
2322,-1919.2209999238466,289,69.15
2323,-1404.8100230074967,338,69.57
2324,-1426.7515726225704,305,76.88
2325,-1048.2530609670064,306,58.46
2326,-1387.4841646890075,288,66.5
2327,-1860.5101954101672,297,63.68
2328,-2183.2343887109328,344,64.29
2329,-2897.566226567243,290,68.51
2330,-1500.7882399588298,316,70.84
2331,-3089.5036091455077,267,60.71
2332,-1831.758135231537,358,76.11
2333,-644.0268065378796,339,82.21
2334,-2089.3645923480567,303,67.37
2335,-3064.289053822418,295,61.67
2336,-2777.93466352828,281,58.02
2337,-1918.27050029235,308,77.13
2338,-1658.7095846299685,350,77.82
2339,-1607.278032835704,319,74.73
2340,-1598.9875616338875,342,71.5
2341,-1193.1533665170875,335,74.44
2342,-1757.0675278007047,279,60.12
2343,-3420.9332548680036,330,70.77
2344,-1318.2340771356467,329,67.54
2345,-1679.7107978523875,309,61.35
2346,-1477.4060233632472,322,69.57
2347,-1829.1760536673582,333,78.57
2348,-1415.1147361513126,314,70.36
2349,-2228.045818046613,357,79.49
2350,-999.6643739458992,305,65.38
2351,-2216.722529438696,304,77.2
2352,-1311.265013560416,352,70.74
2353,-2385.86066980881,328,69.24
2354,-1904.822978610705,288,66.89
2355,-3283.949479895696,277,65.01
2356,-1851.205180817309,280,58.77
2357,-1101.6442250505713,275,64.61
2358,-1467.3051191395436,300,63.58
2359,-910.0609104396956,320,77.03
2360,-2334.9882656532004,335,82.3
2361,-2206.9838303616216,294,74.55
2362,-2414.9953006033315,295,71.78
2363,-1471.097705671131,301,73.7
2364,-1127.1449527001232,323,77.65
2365,-2676.2524693351506,272,62.36
2366,-2200.5312130145057,323,68.78
2367,-1596.2926579225366,281,69.63
2368,-691.408273090447,319,68.32
2369,-628.9559140241395,354,78.08
2370,-3567.3008854395557,262,57.73
2371,-886.0027011367042,301,65.31
2372,-3704.140832085861,267,68.65
2373,-1877.0665173693344,292,68.99
2374,-1206.0748793308449,313,67.65
2375,-1455.5479023552264,342,84.13
2376,-2487.9452045691446,288,70.25
2377,-1672.846140206472,296,58.99
2378,-2146.9810783084704,317,73.82
2379,-1660.6155016880302,331,79.24
2380,-1972.9597365701766,306,70.28
2381,-1535.2100470340104,315,68.61
2382,-1204.8463190683665,333,76.34
2383,-2107.8342713290886,277,68.48
2384,-1394.6406580325147,298,70.72
2385,-2160.9776209869187,276,59.35
2386,-2821.7948293188088,350,66.07
2387,-2439.322072086486,326,73.84
2388,-3072.5155610976003,285,64.24
2389,-2338.7344879975326,269,53.73
2390,-2186.564326556268,259,61.94
2391,-1641.2253897966011,271,57.95
2392,-2431.3652400857836,229,51.77
2393,-2120.0853990363844,316,79.38
2394,-3503.869993700741,311,64.26
2395,-3529.8793338771384,286,67.47
2396,-1076.293842108642,342,64.4
2397,-2201.347413581807,282,68.46
2398,-1828.2518285490503,289,73.27
2399,-2616.42272825822,286,72.99
2400,-1879.3254772915907,294,62.7
2401,-1480.4847722783352,271,64.15
2402,-2375.6472377974947,274,60.08
2403,-1286.4341821550045,290,67.23
2404,-1919.483377620251,280,69.44
2405,-1806.8966138121064,310,73.57
2406,-2844.6571057170954,293,51.93
2407,-2889.2557073734915,271,57.3
2408,-1704.177725226952,302,70.36
2409,-422.27648118550087,316,75.67
2410,-992.6260143698523,286,66.38
2411,-2392.3356536108968,330,70.9
2412,-1828.417792042302,334,70.27
2413,-2099.8607835610624,320,75.09
2414,-1023.6628980555953,332,73.1
2415,-2254.133921932731,314,76.79
2416,-1214.7381285405845,366,79.98
2417,-1368.3137347341562,318,87.23
2418,-1499.5825242331887,306,71.23
2419,-3494.2274259635637,332,72.19
2420,-2121.9090843406893,320,75.71
2421,-2601.2097649420575,330,70.09
2422,-2315.2390318504217,283,66.79
2423,-2913.982632798912,304,70.84
2424,-761.4666009105322,343,89.04
2425,-2591.079972332951,315,65.54
2426,-1307.5011328439878,295,64.05
2427,-3475.665718294674,257,59.6
2428,-729.1061797764039,333,76.1
2429,-1881.355420403042,281,64.65
2430,-1752.426260937557,263,56.77
2431,-1498.1662059574364,312,69.77
2432,-1561.7900208454348,294,63.96
2433,-1168.2185368112896,296,60.16
2434,-1822.691102692405,355,81.24
2435,-2057.9018380175107,271,58.81
2436,-1474.7401901439619,291,59.38
2437,-2505.6226451122106,351,73.02
2438,-2097.1313137387874,332,66.59
2439,-2503.074837000416,290,73.88
2440,-1682.5683316594036,309,71.65
2441,-1389.8139675991197,336,73.0
2442,-1990.688694296701,272,63.76
2443,-2019.4604977548565,323,71.68
2444,-1800.7405446895264,326,74.19
2445,-1284.1060587650145,298,70.71
2446,-2024.849062238052,276,71.45
2447,-1772.8953973426035,289,61.37
2448,-845.7242244295979,303,65.96
2449,-1167.6398015676689,325,75.79
2450,-2065.801097797069,264,57.65
2451,-1415.8831685938337,312,71.3
2452,-1695.0909318804188,306,67.97
2453,-1222.9663890608101,335,84.41
2454,-2466.694613613054,274,57.55
2455,-1284.5488280112397,281,62.2
2456,-2524.973544907121,297,67.45
2457,-2242.1081131970163,337,80.97
2458,-1696.1870114497442,370,77.26
2459,-1682.0825176976527,388,88.4
2460,-1286.6027355766873,349,67.34
2461,-1112.692738428083,303,66.68
2462,-1591.8424550134964,314,75.96
2463,-1829.1097907123078,337,76.94
2464,-2176.275225244255,285,57.36
2465,-2143.89140123709,295,59.56
2466,-1885.990960227096,301,68.17
2467,-959.6824772527315,290,66.01
2468,-1640.3481408738432,344,75.45
2469,-1812.2286205779324,299,68.49
2470,-1359.3233014934403,296,64.88
2471,-2055.428889549085,299,64.69
2472,-1223.2285212184836,313,69.24
2473,-1973.6833389522403,279,63.91
2474,-2133.6861603365196,329,75.89
2475,-1704.393200920089,270,66.8
2476,-2521.922702574776,314,71.99
2477,-1599.7454830920876,311,68.69
2478,-1510.098042242467,273,66.61
2479,-3008.9134735284174,279,69.39
2480,-1733.198405282604,303,76.77
2481,-1200.6356292662865,309,66.57
2482,-1212.6907231257092,325,70.46
2483,-2128.322764736874,348,73.94
2484,-1699.6362133908497,282,65.31
2485,-913.2191139198505,308,73.02
2486,-1909.7111932818543,304,77.59
2487,-1190.2052053990985,322,64.37
2488,-2673.785830915325,294,61.98
2489,-1641.9929581413576,327,82.45
2490,-2455.9041291169806,293,71.56
2491,-3024.8174059070193,315,70.65
2492,-1788.3641891079033,273,61.02
2493,-1221.446542606777,317,72.75
2494,-1508.8141608664196,288,72.56
2495,-1842.880720646992,328,73.27
2496,-2085.032284863563,262,62.04
2497,-1338.1239959664206,325,73.8
2498,-2143.8062537907513,323,70.25
2499,-1691.6682110393003,299,68.29
2500,-2296.6658021956628,265,63.6
2501,-1883.6787205681935,275,63.45
2502,-1011.5665844703185,298,75.01
2503,-1947.6232136722083,295,58.26
2504,-1629.2103716767829,323,74.33
2505,-1076.7147810599693,343,74.29
2506,-907.3164539553763,367,69.65
2507,-3946.1102177930097,278,57.19
2508,-969.5212139389005,324,69.51
2509,-2338.0859562887367,316,70.01
2510,-912.1993501031216,316,73.94
2511,-2318.3732028149752,300,70.73
2512,-2085.5833653312134,284,67.75
2513,-2272.16075828397,351,60.45
2514,-1025.358170568009,333,74.82
2515,-1696.2701661534413,277,69.12
2516,-1904.1632584864428,305,66.78
2517,-2207.7989630339134,312,69.23
2518,-3216.5762647635997,306,74.66
2519,-1108.711190640154,325,73.93
2520,-1587.84216426321,311,66.7
2521,-1200.203392219088,318,68.99
2522,-1633.4376218976217,298,55.61
2523,-3102.2231416098507,304,68.75
2524,-3831.5572064877474,267,53.68
2525,-2287.730206269899,261,61.65
2526,-1582.3035975189018,266,64.31
2527,-2632.491006909331,315,74.01
2528,-2750.6098000394336,283,61.71
2529,-3300.236131522691,277,60.9
2530,-2069.1418716415305,283,61.6
2531,-3410.4399933737714,264,65.96
2532,-1606.8809416097758,309,69.33
2533,-2914.9272125069397,258,62.8
2534,-1919.7609751960013,276,68.92
2535,-2080.0776624118407,279,61.95
2536,-1096.1565093782215,303,66.35
2537,-1391.7904686256786,304,70.22
2538,-1595.429087257804,288,68.99
2539,-1364.0567628919814,292,74.32
2540,-2095.2636726292717,309,68.82
2541,-1712.1203197069979,300,72.32
2542,-2283.802199739588,319,65.11
2543,-1830.8743662247748,320,78.64
2544,-1593.5121259433918,301,67.59
2545,-2680.5416306308944,267,60.74
2546,-2438.9887210317606,317,66.27
2547,-1756.7462219202466,321,65.07
2548,-1901.0389546338345,325,81.66
2549,-1699.2787714850385,300,74.82
2550,-2394.4005361465906,292,66.13
2551,-902.7149779777669,313,71.53
2552,-1560.8150257723782,263,56.38
2553,-1271.8069203805055,360,70.81
2554,-2781.7617897617847,264,62.62
2555,-1939.9740905233648,298,73.33
2556,-1480.0258919124542,328,61.17
2557,-2030.6158598570953,295,77.62
2558,-3469.6776747144345,254,59.14
2559,-3181.704955010186,270,58.95
2560,-2362.520087821998,325,66.22
2561,-350.6140313948119,310,62.36
2562,-1587.230850381677,295,63.55
2563,-2507.2353594406827,326,75.04
2564,-1992.9242306496578,291,73.34
2565,-3528.321962169916,288,69.23
2566,-1806.7977227503686,294,64.57
2567,-2535.122427754347,307,73.97
2568,-2174.1260245922385,324,67.04
2569,-1259.6905585408067,319,67.37
2570,-1431.7699094456846,320,69.54
2571,-3276.5336091078816,261,66.24
2572,-990.2541308735438,324,69.44
2573,-2086.146862749773,301,64.25
2574,-1966.2133068875378,247,60.41
2575,-2744.839250175024,296,76.16
2576,-1315.9519745440882,330,81.59
2577,-1966.2002039301833,357,81.34
2578,-1002.0058289881486,295,73.76
2579,-1351.6066876387124,310,78.84
2580,-1351.035068647301,339,77.25
2581,-1817.073975040813,366,66.98
2582,-2199.0364708240286,323,69.8
2583,-1605.5445299691887,282,66.63
2584,-2100.0334019853854,307,67.82
2585,-1582.2201265649035,282,68.59
2586,-1897.1461821980417,267,61.53
2587,-2630.5465318734164,259,60.95
2588,-2565.025105334584,271,55.93
2589,-2672.6052027394417,297,62.38
2590,-3172.87296736046,287,62.63
2591,-2797.331009187049,327,66.35
2592,-1970.9527117374755,312,60.85
2593,-2345.8188448824258,317,62.32
2594,-1826.0349918891222,305,69.58
2595,-1550.2465077842248,308,61.42
2596,-2296.4108207469085,292,67.98
2597,-2550.536882731316,279,59.96
2598,-2134.5667723065944,285,56.37
2599,-1403.2916339188364,323,79.47
2600,-2662.1960670463154,285,56.42
2601,-1889.8084041506847,277,62.8
2602,-1978.4521354741505,283,61.24
2603,-2197.2869587721693,324,66.08
2604,-2776.0296101168938,276,65.69
2605,-2179.9411996132167,279,59.83
2606,-1808.3261049791927,289,69.96
2607,-1566.219093184806,326,66.25
2608,-2370.707536311232,283,62.21
2609,-2498.7277500629916,283,67.4
2610,-1371.327530368809,303,64.25
2611,-2719.7922562557783,291,67.26
2612,-947.4904835174563,345,73.2
2613,-1015.2502875748482,311,55.65
2614,-1864.4799615684606,318,65.23
2615,-2880.1812880807893,294,64.3
2616,-2641.596938991321,286,74.17
2617,-4302.705451416333,323,70.31
2618,-3623.4629494378223,301,56.75
2619,-2963.572832728086,282,64.38
2620,-2715.06312917769,319,69.98
2621,-1743.1780352337528,303,61.52
2622,-767.6876020247917,299,69.49
2623,-966.5210881053354,309,64.07
2624,-1211.4621252258,279,68.14
2625,-2075.01433201956,296,65.66
2626,-2797.2637632758224,278,61.84
2627,-2077.658172257169,265,69.71
2628,-1087.8305834800685,288,67.19
2629,-1589.8896813845652,314,67.64
2630,-1709.9890821696351,325,74.38
2631,-964.8606447436017,382,69.05
2632,-2120.6960628819857,295,73.9
2633,-1109.42711922466,307,73.26
2634,-1131.3321063378723,304,77.93
2635,-2185.995054056689,312,61.78
2636,-2687.81909292856,246,59.71
2637,-1343.5072555962734,307,71.25
2638,-2915.979644857723,310,74.54
2639,-1440.2229627720685,381,80.03
2640,-2528.009511128343,252,54.46
2641,-2126.3988194027934,327,71.61
2642,-1973.2851403176196,303,59.42
2643,-1361.6575235677042,308,58.65
2644,-1860.2252821051795,320,63.68
2645,-1885.1709138972615,268,64.74
2646,-3448.3665914654716,278,62.61
2647,-1540.4228685661278,274,58.53
2648,-1577.6319076519515,317,61.76
2649,-1388.9113477124818,288,64.38
2650,-2394.166246051831,274,65.84
2651,-2033.6185224547417,297,54.96
2652,-1803.515767537503,276,66.18
2653,-3410.780155635436,270,66.35
2654,-1617.7539296076427,316,64.15
2655,-2316.9506214588787,307,72.52
2656,-2060.3466790375273,308,57.25
2657,-2194.7755732762616,283,64.08
2658,-1403.5505131420143,310,71.74
2659,-2500.172101953959,277,64.94
2660,-3310.023764741545,303,67.83
2661,-2163.95714508854,271,59.33
2662,-1491.3650854929097,315,68.1
2663,-2599.851476400094,283,67.68
2664,-1272.3316572345084,267,62.99
2665,-1599.9476006054274,281,65.39
2666,-3117.0369871822536,298,73.03
2667,-3954.6466215473247,263,59.76
2668,-2421.51323589382,303,68.42
2669,-1973.973252829967,254,60.32
2670,-1024.1885939702076,305,74.82
2671,-1309.3566966211092,295,71.67
2672,-2509.2202685320135,325,74.64
2673,-1996.5295123912158,278,63.73
2674,-1300.561753975995,311,72.09
2675,-1878.4872833692746,328,71.12
2676,-950.1777266074175,300,75.25
2677,-1844.271807039148,319,77.47
2678,-2139.0056503929404,308,55.5
2679,-770.6037367355198,329,60.53
2680,-2394.9712451766386,361,72.54
2681,-1419.703418017262,324,72.87
2682,-1909.2019378880761,330,73.81
2683,-2625.741166696518,289,67.4
2684,-2527.2302686811036,366,78.0
2685,-2665.456117807841,275,63.21
2686,-1653.05149504224,357,81.47
2687,-2210.392636922265,304,71.88
2688,-2161.4285937007844,268,53.55
2689,-2404.6515605207037,307,71.54
2690,-548.6690654117468,373,70.25
2691,-2191.1503154261363,269,65.16
2692,-1939.654955358311,290,61.75
2693,-3216.9569940691163,326,77.82
2694,-2815.145283831068,314,74.63
2695,-1398.4002546741256,275,69.09
2696,-1246.5196408598747,340,77.01
2697,-1641.1435372483957,318,71.44
2698,-2098.6345940904093,320,69.4
2699,-2121.823472949975,281,68.03
2700,-1696.4997878548766,278,63.88
2701,-1087.5766372587088,290,67.08
2702,-1067.0218150311762,284,67.0
2703,-1928.0256264395048,331,76.56
2704,-939.5945060285751,330,83.35
2705,-1029.2193777596287,309,75.56
2706,-1065.4651194607306,331,59.07
2707,-1992.5270638925585,290,67.86
2708,-2452.0351968882505,291,59.97
2709,-1940.3460358508592,303,60.05
2710,-2734.2438825157205,298,71.28
2711,-1415.5965146524845,384,70.2
2712,-2789.8277626894833,311,69.58
2713,-1833.898267020997,313,71.36
2714,-1731.8587874356288,325,75.03
2715,-654.8659100251397,308,86.0
2716,-1809.6809112064889,311,75.59
2717,-1489.3474251358318,312,75.38
2718,-1950.3533697791704,338,76.57
2719,-1545.1966061941462,290,76.93
2720,-1071.762128049993,328,74.17
2721,-681.6944500203385,313,63.46
2722,-2090.5643646099807,305,69.91
2723,-1209.3623685207758,359,73.28
2724,-1782.2413040099884,323,75.56
2725,-1705.9166826671176,329,70.3
2726,-1818.1862679574833,320,72.08
2727,-2391.0072911138136,262,63.36
2728,-1512.6891742556918,342,54.35
2729,-1527.2392401385837,342,81.44
2730,-3139.1145137618237,278,66.62
2731,-2505.2594323751478,300,67.89
2732,-761.6241604836098,299,64.33
2733,-3294.21138867727,262,67.91
2734,-1852.1652748856848,311,73.0
2735,-1952.1228612370335,327,81.83
2736,-1812.0035784125741,319,71.54
2737,-1958.154791077962,269,55.16
2738,-973.3928205597408,298,68.86
2739,-2086.6283014149576,322,63.32
2740,-1335.4008413328565,310,77.05
2741,-2514.564891888739,280,69.26
2742,-1412.8450419766625,285,50.92
2743,-1891.5676028681532,290,66.62
2744,-1731.8510159543118,302,73.73
2745,-2413.3704938788387,299,68.81
2746,-1475.1846506184143,319,63.58
2747,-2546.3914583021165,262,54.03
2748,-1971.3088186119828,275,65.51
2749,-1578.7532632416808,297,67.84
2750,-1544.8065910505277,292,79.14
2751,-2279.7003407820043,343,65.93
2752,-1377.0052199430233,269,63.91
2753,-1943.4405442646266,318,73.72
2754,-1914.139873066281,307,73.48
2755,-1935.4310153490878,292,71.51
2756,-1207.1871100549818,290,74.09
2757,-1734.1464863572985,257,56.78
2758,-1514.328083680647,355,69.75
2759,-1871.3299106098689,281,59.39
2760,-1646.527084539873,302,63.07
2761,-2333.5114997852447,326,74.12
2762,-1036.4113092293142,313,74.61
2763,-1496.4328690801267,319,68.19
2764,-1286.5588869858566,303,72.6
2765,-1197.6244568726663,303,72.31
2766,-2674.4078615550843,274,66.82
2767,-1794.479078557046,292,69.9
2768,-2028.112705655521,324,72.72
2769,-881.0975701805387,304,71.75
2770,-2549.706514687041,311,77.35
2771,-1496.5462930362307,305,73.47
2772,-1747.9906414262693,278,60.58
2773,-876.1333716664869,316,68.96
2774,-961.9810807189596,283,63.95
2775,-2065.720184534317,318,64.09
2776,-2508.9795223173833,317,66.87
2777,-1677.1539862665961,294,64.93
2778,-3190.398434963788,258,62.82
2779,-1451.9578299606449,295,63.95
2780,-1729.6592790172356,353,80.49
2781,-1317.4881407407706,350,75.34
2782,-2318.2653686616313,331,74.49
2783,-1654.9307154657156,329,57.37
2784,-1512.6949439346372,289,69.28
2785,-4070.175995756761,267,57.91
2786,-1471.174347309664,312,63.49
2787,-1778.7554304910384,311,67.12
2788,-2805.2913089698995,293,60.86
2789,-1265.656019776064,300,62.83
2790,-506.8291793265845,330,74.11
2791,-2271.1476974843595,345,66.9
2792,-1958.9605210228267,294,59.73
2793,-1672.3013098013628,280,60.47
2794,-1486.7429532496983,292,66.05
2795,-1888.5486219158518,339,68.52
2796,-1482.6374072346066,252,59.06
2797,-1619.9071019015516,302,76.43
2798,-2000.9242026450572,337,68.38
2799,-2388.200833113402,307,75.09
2800,-1984.5045312113684,316,73.17
2801,-1787.1488876975695,308,67.6
2802,-2392.5527373106916,341,67.14
2803,-2044.065708116561,265,60.27
2804,-2399.669774108645,289,63.87
2805,-2368.4755743113315,300,59.65
2806,-1990.287675217788,265,63.79
2807,-3113.1116037481775,306,72.77
2808,-1501.22594438465,329,77.2
2809,-1240.0015549937405,345,72.69
2810,-1546.4163914451417,357,83.36
2811,-2104.1021341718283,358,72.66
2812,-1903.6970684714167,320,82.97
2813,-1723.283499208858,294,70.51
2814,-1775.7378761579434,340,84.85
2815,-2024.518428304732,312,76.83
2816,-1594.5471507488778,311,70.65
2817,-1239.439012907024,321,77.95
2818,-1788.6283223691526,330,66.39
2819,-1317.077672223303,352,81.02
2820,-1753.372230922589,282,60.17
2821,-1478.2060594021243,271,66.97
2822,-1971.1160300874292,307,64.03
2823,-1364.9162239285681,273,63.39
2824,-1986.490786135467,300,66.94
