,Rewards,Steps,WaitTime
2533,36.36,252,48.25
2534,7.21,246,53.19
2535,21.87,242,45.28
2536,-66.43,231,47.47
2537,14.86,238,45.3
2538,17.55,226,45.44
2539,-22.68,300,59.07
2540,19.61,271,60.53
2541,-1.69,217,47.94
2542,-6.72,267,57.63
2543,-15.06,279,44.37
2544,-12.29,241,53.06
2545,5.27,278,51.0
2546,-71.83,237,52.22
2547,-53.15,239,53.77
2548,22.86,254,51.51
2549,-20.95,275,56.08
2550,61.64,206,42.26
2551,-35.94,239,52.35
2552,-10.61,229,48.92
2553,-15.29,248,56.16
2554,15.43,275,54.15
2555,-41.13,255,59.45
2556,-25.7,233,54.4
2557,-36.81,229,49.55
2558,2.96,263,56.46
2559,30.26,278,59.7
2560,6.04,251,49.09
2561,20.18,279,50.32
2562,-88.87,282,61.38
2563,35.59,234,52.17
2564,19.23,247,46.96
2565,44.04,275,50.41
2566,-7.12,254,52.07
2567,-4.69,242,43.38
2568,-3.01,263,50.19
2569,-23.89,238,50.66
2570,-71.66,254,51.06
2571,-19.09,221,47.13
2572,1.73,244,52.19
2573,-45.33,235,50.55
2574,-24.46,236,56.41
2575,7.61,254,55.99
2576,2.98,278,57.73
2577,-31.58,219,50.26
2578,0.77,236,43.52
2579,23.41,255,50.12
2580,6.45,213,45.91
2581,-32.62,245,49.25
2582,-5.04,265,48.41
2583,69.03,256,48.19
2584,-54.82,283,60.1
2585,20.74,234,47.8
2586,-91.41,266,55.45
2587,-42.76,241,48.88
2588,-4.19,230,45.93
2589,45.02,256,49.12
2590,63.67,276,54.99
2591,-34.23,235,49.3
2592,-41.18,285,55.91
2593,-57.71,290,53.21
2594,-33.34,224,43.89
2595,-11.91,266,56.46
2596,10.56,257,48.79
2597,-38.29,251,54.31
2598,32.48,246,45.41
2599,-22.35,232,50.62
2600,-59.31,218,47.63
2601,24.15,238,45.61
2602,-33.74,244,48.27
2603,-75.87,272,57.2
2604,-30.63,243,54.35
2605,-84.12,243,52.5
2606,38.97,205,37.56
2607,-40.11,263,52.92
2608,38.5,256,39.82
2609,-18.87,228,54.02
2610,-49.22,274,49.89
2611,5.05,231,54.2
2612,34.86,215,39.81
2613,-33.22,212,46.26
2614,-42.98,225,51.21
2615,-82.38,241,49.31
2616,35.5,293,63.16
2617,-4.43,253,58.16
2618,-52.37,243,46.97
2619,-37.83,209,45.9
2620,32.28,287,59.43
2621,1.94,269,65.14
2622,-63.97,257,49.44
2623,30.66,227,45.61
2624,9.99,273,44.65
2625,17.59,243,51.51
2626,-8.83,232,42.91
2627,11.96,267,48.16
2628,-18.84,264,53.48
2629,-9.14,234,49.36
2630,-25.99,243,52.91
2631,-30.13,253,60.66
2632,13.01,218,37.12
2633,-48.39,238,45.74
2634,11.06,221,45.83
2635,33.14,213,48.26
2636,41.98,275,48.61
2637,29.38,295,50.08
2638,46.63,215,38.52
2639,18.44,251,44.69
2640,-23.62,229,50.74
2641,15.77,315,56.29
2642,65.1,235,46.77
2643,36.53,222,41.96
2644,24.18,262,43.94
2645,-25.82,212,38.24
2646,13.06,230,51.94
2647,-19.7,238,49.11
2648,-86.97,210,43.63
2649,-15.13,248,45.4
2650,-34.98,258,51.57
2651,17.11,243,48.27
2652,-8.32,221,47.81
2653,49.76,212,43.0
2654,-38.72,270,54.73
2655,5.57,263,50.98
2656,18.17,238,49.48
2657,-47.14,242,48.91
2658,-59.68,226,50.12
2659,-15.41,257,50.11
2660,-23.15,260,46.99
2661,53.26,215,44.35
2662,-25.94,232,48.4
2663,-6.79,251,47.31
2664,-31.46,289,50.12
2665,38.57,190,38.42
2666,44.98,270,56.96
2667,-2.78,222,50.81
2668,-104.1,267,53.73
2669,35.67,228,49.78
2670,-35.1,230,47.84
2671,-53.71,215,48.58
2672,69.05,226,48.32
2673,32.18,253,46.12
2674,-56.01,260,67.33
2675,-22.22,215,45.95
2676,-10.58,253,46.27
2677,-89.04,211,49.21
2678,3.89,263,55.96
2679,60.7,224,50.38
2680,-24.14,260,51.34
2681,-18.07,258,55.94
2682,-16.99,267,54.25
2683,14.91,240,47.27
2684,-25.53,228,46.91
2685,-70.33,282,47.57
2686,-68.7,228,52.29
2687,17.32,248,48.35
2688,-17.8,243,48.83
2689,28.21,233,42.81
2690,-7.2,216,48.35
2691,0.57,293,48.85
2692,-44.4,250,55.53
2693,30.65,221,41.56
2694,29.17,247,52.45
2695,-59.55,222,49.06
2696,26.63,226,43.6
2697,11.4,223,50.13
2698,6.39,221,47.38
2699,47.81,245,50.39
2700,15.3,238,42.46
2701,-51.16,238,50.12
2702,30.98,235,44.87
2703,2.3,231,45.58
2704,-98.96,254,53.87
2705,-23.31,244,56.88
2706,67.8,233,38.11
2707,21.33,264,49.1
2708,11.65,235,45.14
2709,1.77,217,43.98
2710,-9.21,252,45.98
2711,-10.18,272,54.69
2712,-29.28,228,52.68
2713,-39.6,263,49.71
2714,-14.88,249,50.68
2715,-19.43,208,45.64
2716,55.32,252,46.86
2717,-43.67,255,54.66
2718,28.24,258,53.59
2719,-152.07,242,56.6
2720,22.18,263,54.53
2721,-29.08,263,52.51
2722,-44.23,225,54.44
2723,36.03,253,48.97
2724,-64.72,254,55.26
2725,-49.92,262,56.03
2726,36.29,251,43.93
2727,-51.46,215,42.17
2728,-49.49,219,49.5
2729,15.24,243,52.78
2730,27.51,214,43.25
2731,-23.16,268,49.98
2732,30.04,249,52.06
2733,34.78,256,49.24
2734,-44.81,223,51.46
2735,73.72,258,46.57
2736,7.19,208,42.02
2737,-18.82,208,43.58
2738,25.34,268,49.72
2739,26.47,299,60.02
2740,-62.18,278,58.32
2741,-13.52,265,52.7
2742,19.23,248,54.33
2743,26.05,225,50.26
2744,-14.01,289,52.89
2745,-35.48,253,52.6
2746,-9.17,257,54.01
2747,-24.13,233,46.65
2748,91.97,248,36.86
2749,-15.73,238,49.03
2750,-27.38,195,40.31
2751,-73.18,264,57.25
2752,14.29,236,46.25
2753,-18.08,238,55.89
2754,12.9,312,50.84
2755,-32.48,278,53.97
2756,10.08,257,46.62
2757,12.67,250,43.84
2758,44.2,267,58.05
2759,7.48,277,42.87
2760,6.0,248,59.54
2761,35.8,252,46.45
2762,10.16,300,55.16
2763,14.27,228,49.98
2764,-48.0,250,55.03
2765,31.01,222,45.74
2766,38.89,259,53.57
2767,17.13,250,50.31
2768,-16.55,283,58.81
2769,25.53,249,47.28
2770,-26.39,264,44.55
2771,5.76,237,51.95
2772,-21.8,221,44.63
2773,-6.45,228,50.07
2774,-40.16,260,56.83
2775,-36.44,249,52.58
2776,-33.65,251,47.91
2777,-32.33,264,52.07
2778,-13.05,230,46.1
2779,13.99,246,46.38
2780,15.13,237,56.25
2781,-19.51,264,54.78
2782,-17.18,236,56.01
2783,-18.82,278,58.32
2784,-8.23,238,54.21
2785,-60.57,273,49.35
2786,4.19,237,49.96
2787,-30.65,234,56.56
2788,-10.32,252,47.87
2789,6.29,256,51.78
2790,22.85,242,43.38
2791,62.11,261,54.43
2792,24.69,286,52.87
2793,58.28,209,45.88
2794,-18.44,238,47.38
2795,26.07,235,49.31
2796,1.68,244,55.68
2797,0.47,218,48.7
2798,22.09,245,46.2
2799,-34.9,231,44.5
2800,-3.38,256,48.55
2801,-41.2,218,40.32
2802,-4.02,249,46.87
2803,-46.49,229,47.33
2804,-73.99,252,54.04
2805,10.03,239,48.35
2806,63.39,228,45.57
2807,-51.99,227,45.8
2808,-38.95,249,55.02
2809,-55.65,279,62.44
2810,-30.42,227,47.96
2811,14.93,248,50.47
2812,43.16,263,46.22
2813,-13.66,230,55.09
2814,-30.54,246,56.54
2815,15.69,268,48.02
2816,78.75,269,50.13
2817,-10.31,218,48.37
2818,26.5,254,47.09
2819,-11.03,262,55.38
2820,-40.22,250,49.76
2821,9.94,241,51.5
2822,65.79,214,43.09
2823,40.11,263,53.78
2824,-60.12,218,47.09
2825,-4.87,212,39.39
2826,23.41,218,42.44
2827,67.52,246,45.97
2828,-29.47,214,37.59
2829,22.48,225,40.21
2830,-22.44,246,42.81
2831,-34.96,261,53.88
2832,-16.66,226,46.83
2833,-57.77,234,55.22
2834,43.31,267,46.3
2835,39.54,248,49.41
2836,-103.76,222,43.72
2837,31.8,227,45.1
2838,-31.66,253,54.19
2839,92.3,247,45.49
2840,-4.69,276,50.78
2841,21.45,215,40.47
2842,-20.19,235,49.99
2843,-15.05,217,45.92
2844,-16.43,226,46.29
2845,0.58,235,48.57
2846,-2.26,218,46.31
2847,-67.3,210,46.59
2848,18.81,276,52.64
2849,13.3,217,47.75
2850,-37.07,220,52.85
2851,-6.0,234,46.92
2852,-10.72,236,49.93
2853,-63.53,265,46.28
2854,-18.08,215,37.29
2855,-66.58,221,55.12
2856,-24.38,272,49.21
2857,6.25,237,51.02
2858,1.6,274,47.88
2859,-46.43,264,47.91
2860,-1.86,239,50.07
2861,-36.18,273,52.66
2862,-56.67,275,64.91
2863,-28.62,232,47.34
2864,4.58,223,43.27
2865,-65.47,250,50.98
2866,-11.83,267,48.5
2867,-43.91,246,57.42
2868,36.92,285,54.83
2869,-65.65,240,52.86
2870,-11.39,225,51.0
2871,-62.84,240,57.98
2872,-34.7,278,58.56
2873,-9.91,241,50.3
2874,45.21,240,44.07
2875,36.15,228,46.4
2876,20.39,246,44.4
2877,-21.18,236,46.68
2878,-34.49,258,54.81
2879,-44.2,247,54.9
2880,52.18,244,39.88
2881,-11.95,243,47.54
2882,12.89,257,52.97
2883,42.54,217,47.57
2884,18.97,248,47.99
2885,-30.7,232,45.63
2886,38.2,274,46.91
2887,32.17,239,45.08
2888,30.49,241,44.82
2889,37.24,217,47.17
2890,38.76,250,50.61
2891,4.78,252,53.13
2892,-17.07,222,40.13
2893,-3.0,249,56.79
2894,7.76,254,48.83
2895,-14.75,257,54.54
2896,-40.5,238,43.55
2897,-11.53,258,55.12
2898,-27.14,258,55.99
2899,-47.35,273,46.53
2900,53.18,251,40.28
2901,-29.22,225,49.34
2902,-3.07,225,42.5
2903,-40.94,229,54.6
2904,-7.37,246,49.16
2905,-5.77,216,43.75
2906,-13.69,234,48.21
2907,50.6,221,40.21
2908,-29.94,231,51.35
2909,26.93,216,40.51
2910,18.31,266,44.15
2911,15.02,237,47.32
2912,23.39,237,45.13
2913,11.96,268,55.54
2914,36.64,247,54.88
2915,36.49,245,48.76
2916,47.26,212,42.55
2917,-42.27,217,43.14
2918,-29.68,218,43.13
2919,11.43,263,54.36
2920,24.15,202,44.12
2921,14.92,242,43.67
2922,-1.71,278,52.2
2923,-0.45,222,44.2
2924,-60.4,238,53.96
2925,-31.49,255,48.98
2926,7.55,218,40.74
2927,18.92,282,53.72
2928,-49.77,213,45.93
2929,8.66,231,45.02
2930,-16.31,227,47.6
2931,6.59,216,42.64
2932,44.38,257,43.02
2933,16.03,250,55.79
2934,15.71,249,48.79
2935,8.28,234,56.13
2936,-38.37,252,47.6
2937,20.79,229,44.54
2938,2.82,252,57.61
2939,-13.46,267,50.02
2940,-14.75,221,46.74
2941,-13.58,252,50.32
2942,3.57,256,61.88
2943,-71.16,234,45.69
2944,-1.96,238,52.8
2945,92.92,230,42.71
2946,1.27,306,61.9
2947,-20.46,254,52.89
2948,2.79,228,50.88
2949,-40.98,246,52.29
2950,-66.77,202,46.07
2951,-54.46,234,53.08
2952,-2.45,208,49.25
2953,14.85,222,49.67
2954,71.93,277,38.67
2955,40.86,248,49.57
2956,20.23,254,46.44
2957,37.34,278,39.13
2958,6.18,253,49.6
2959,15.86,269,41.85
2960,-21.21,260,55.57
2961,23.83,238,51.33
2962,65.15,249,46.81
2963,0.29,326,56.29
2964,-43.57,271,45.88
2965,-20.74,235,47.43
2966,29.27,220,45.87
2967,-0.53,227,40.84
2968,-45.53,235,51.48
2969,24.16,226,43.63
2970,-30.35,267,43.23
2971,-51.72,237,45.67
2972,14.43,218,47.3
2973,-53.17,229,47.89
2974,-41.71,259,56.51
2975,-49.86,274,53.49
2976,-4.89,241,50.5
2977,-30.43,224,47.02
2978,44.84,289,55.7
2979,62.17,274,39.21
2980,-36.41,238,50.27
2981,-47.77,251,45.9
2982,10.55,246,51.98
2983,18.68,233,49.03
2984,38.56,220,47.63
2985,-3.89,219,36.22
2986,-14.35,246,45.2
2987,4.19,253,49.23
2988,-22.56,268,46.76
2989,35.28,240,49.53
2990,-26.1,219,42.71
2991,6.4,208,40.47
2992,33.8,254,52.52
2993,57.6,236,45.98
2994,24.22,222,47.58
2995,-28.33,210,37.41
2996,-5.55,241,50.64
2997,-16.39,246,41.33
2998,49.41,224,43.54
2999,-21.35,247,48.63
3000,-15.01,261,45.06
3001,0.14,289,56.25
3002,-10.36,270,55.37
3003,49.53,265,44.12
3004,-4.15,239,38.0
3005,71.21,298,54.62
3006,-1.79,242,48.92
3007,-13.1,254,51.6
3008,-7.47,251,49.5
3009,1.13,232,40.44
3010,-15.54,270,55.18
3011,0.74,256,49.08
3012,-1.38,262,45.63
3013,-47.43,263,48.3
3014,-68.23,260,54.13
3015,37.14,265,46.67
3016,42.34,211,40.52
3017,64.38,261,51.06
3018,-41.87,221,46.91
3019,-19.93,226,46.96
3020,-6.02,248,50.38
3021,1.95,249,52.87
3022,52.65,289,51.84
3023,67.02,221,50.99
3024,29.47,231,46.59
3025,19.32,216,39.79
3026,-27.88,211,43.24
3027,9.14,263,48.42
3028,15.68,259,50.49
3029,52.89,233,55.61
3030,0.67,263,56.16
3031,-19.82,242,45.71
3032,2.24,274,50.27
3033,20.89,211,45.36
3034,81.32,210,41.92
3035,74.03,224,38.78
3036,-31.6,245,47.92
3037,87.85,236,37.65
3038,11.68,254,45.2
3039,3.91,240,46.09
3040,30.09,197,40.48
3041,-20.14,223,46.96
3042,-20.45,212,34.94
3043,2.28,242,48.28
3044,3.47,287,59.51
3045,38.49,262,52.95
3046,57.07,246,47.45
3047,0.28,268,61.26
3048,-19.19,214,42.72
3049,-24.8,246,52.51
3050,58.57,250,43.61
3051,41.97,227,42.14
3052,-13.84,219,53.82
3053,7.11,261,48.81
3054,32.69,231,49.51
3055,-41.04,240,53.29
3056,-28.21,243,50.17
3057,41.36,232,48.16
3058,13.51,276,62.2
3059,15.75,239,48.38
3060,-34.46,250,56.48
3061,-12.63,227,54.33
3062,-7.6,245,49.81
3063,-38.06,234,43.29
3064,29.71,221,36.43
3065,-53.95,251,52.49
3066,-12.6,260,54.76
3067,9.85,240,49.31
3068,34.0,214,44.96
3069,16.7,263,50.03
3070,-2.73,257,48.11
3071,12.0,248,53.59
3072,-39.86,220,52.26
3073,-61.3,250,53.61
3074,40.07,303,54.97
3075,20.0,240,47.8
3076,-73.12,230,41.28
3077,-15.53,251,53.74
3078,64.56,254,48.15
3079,6.61,229,49.62
3080,11.14,254,58.28
3081,33.73,246,50.37
3082,3.1,247,54.38
3083,22.6,229,44.79
3084,33.6,213,46.9
3085,-24.4,254,48.64
3086,-71.51,252,53.66
3087,63.44,234,42.48
3088,-11.61,287,58.85
3089,-8.98,212,46.4
3090,-33.35,245,54.86
3091,-67.29,228,49.94
3092,-2.25,240,48.97
3093,-5.87,271,50.42
3094,-39.34,201,39.87
3095,-7.11,258,48.98
3096,-0.67,241,40.97
3097,-0.93,185,39.41
3098,37.04,255,55.48
3099,-9.24,218,43.44
3100,79.36,290,43.66
3101,-13.25,244,48.56
3102,-10.16,246,51.37
3103,21.2,273,57.24
3104,-31.5,251,50.49
3105,-44.55,241,48.48
3106,59.23,212,38.44
3107,6.82,226,44.49
3108,-37.84,236,47.69
3109,53.08,264,46.63
3110,41.79,234,46.35
3111,26.01,200,36.73
3112,-22.01,242,59.86
3113,44.67,216,40.33
3114,-17.25,216,45.4
3115,-45.94,271,57.8
3116,-14.05,253,44.52
3117,30.07,235,46.3
3118,35.47,243,46.62
3119,-51.18,222,42.21
3120,43.17,256,44.07
3121,-46.45,223,50.64
3122,-8.96,239,48.59
3123,10.64,256,53.87
3124,-12.22,249,56.57
3125,-24.46,230,51.33
3126,-63.58,251,49.28
3127,-46.37,268,60.68
3128,-24.24,237,50.7
3129,27.06,247,45.5
3130,8.89,234,49.46
3131,-45.9,224,51.47
3132,15.18,223,46.72
3133,-44.2,215,50.62
3134,23.94,247,51.75
3135,-46.98,238,50.6
3136,-13.15,212,46.87
3137,-39.75,224,53.22
3138,-8.78,245,52.12
3139,35.05,235,45.26
3140,-32.64,259,49.2
3141,29.3,274,47.9
3142,6.75,250,48.56
3143,38.98,229,41.96
3144,7.04,237,50.52
3145,12.67,237,55.1
3146,-25.81,263,61.72
3147,1.27,276,47.21
3148,13.88,234,48.58
3149,56.44,220,48.03
3150,-46.51,225,46.61
3151,41.2,237,51.69
3152,17.12,241,56.11
3153,-44.12,296,58.67
3154,21.83,297,54.56
3155,-24.28,256,52.92
3156,20.4,238,54.81
3157,21.45,273,49.22
3158,-28.3,254,53.44
3159,-0.63,227,45.56
3160,-4.04,215,40.37
3161,-10.44,218,42.28
3162,85.76,254,41.38
3163,4.81,218,44.11
3164,-72.92,228,44.53
3165,5.49,215,49.67
3166,3.25,257,50.19
3167,47.38,210,37.35
3168,-15.42,243,45.67
3169,19.8,234,50.75
3170,-97.44,227,47.11
3171,-3.6,240,44.22
3172,-7.86,268,54.82
3173,-5.88,267,54.75
3174,-30.62,256,56.04
3175,53.1,211,47.09
3176,-77.77,248,52.23
3177,0.19,228,48.81
3178,18.17,271,49.77
3179,-33.68,224,49.23
3180,50.57,226,42.4
3181,-26.93,237,53.04
3182,23.81,249,46.95
3183,13.64,220,43.07
3184,48.04,236,47.5
3185,-22.91,234,47.34
3186,-21.47,221,41.98
3187,43.08,267,46.07
3188,8.52,287,49.83
3189,14.17,269,43.58
3190,-3.98,208,42.57
3191,-7.2,243,46.24
3192,-17.62,291,50.98
3193,28.4,237,45.79
3194,-26.7,232,48.42
3195,-6.5,265,47.29
3196,-17.11,253,48.47
3197,2.41,221,44.75
3198,5.92,263,55.08
3199,27.94,246,44.04
3200,-16.4,240,53.2
3201,-49.57,269,63.44
3202,12.69,306,51.8
3203,2.58,237,51.51
3204,-23.55,250,48.03
3205,-24.94,279,54.71
3206,3.95,209,40.15
3207,-97.96,231,53.21
3208,-9.56,220,48.55
3209,-90.91,197,41.47
3210,10.68,234,49.36
3211,-54.64,247,46.18
3212,6.58,222,41.31
3213,-10.48,249,45.96
3214,-53.51,250,54.88
3215,-63.52,217,48.38
3216,1.35,248,46.42
3217,34.25,238,40.9
3218,-4.82,218,43.8
3219,54.85,250,48.57
3220,-57.2,222,42.37
3221,17.79,249,51.89
3222,30.41,246,46.48
3223,44.1,248,50.03
3224,-14.86,232,47.55
3225,-23.98,243,49.79
3226,31.52,241,35.79
3227,-35.39,273,51.98
3228,1.05,268,46.51
3229,-2.33,246,44.11
3230,3.22,237,52.06
3231,23.13,215,44.41
3232,33.58,242,43.85
3233,-3.7,238,52.12
3234,-30.65,254,50.29
3235,8.1,256,51.18
3236,40.54,222,43.0
3237,17.3,222,42.73
3238,-4.12,264,42.63
3239,-24.15,221,44.63
3240,23.46,270,61.52
3241,81.15,238,36.35
3242,59.9,278,43.44
3243,37.43,239,48.71
3244,0.75,280,50.05
3245,0.26,252,54.77
3246,30.18,236,43.41
3247,-27.0,240,49.72
3248,50.13,244,46.15
3249,26.48,296,50.92
3250,13.23,260,46.96
3251,-15.85,231,55.6
3252,41.5,294,48.72
3253,29.38,233,47.02
3254,-18.34,257,51.52
3255,-9.46,236,48.92
3256,52.4,264,50.19
3257,29.86,232,36.16
3258,-11.96,281,62.53
3259,74.05,244,47.4
3260,-31.19,238,46.13
3261,-53.12,214,47.36
3262,34.69,228,47.08
3263,16.82,255,43.02
3264,2.44,230,54.52
3265,89.42,208,34.86
3266,45.64,223,45.7
3267,-14.27,246,50.27
3268,-48.16,242,41.29
3269,39.51,222,42.75
3270,38.72,256,44.29
3271,10.81,253,51.58
3272,56.54,240,50.7
3273,-35.21,223,46.17
3274,-10.28,247,48.11
3275,50.55,210,41.43
3276,50.78,234,46.38
3277,-5.74,227,50.21
3278,-41.03,245,49.61
3279,32.76,211,33.75
3280,-9.13,248,48.49
3281,-30.46,218,42.06
3282,4.53,217,37.59
3283,-6.48,211,38.99
3284,-18.6,242,58.57
3285,30.28,238,42.56
3286,-86.26,250,55.54
3287,-79.58,217,45.8
3288,-3.92,222,48.76
3289,12.79,268,58.14
3290,-26.04,253,45.24
3291,-85.51,258,52.98
3292,-13.88,225,47.05
3293,-39.04,292,55.33
3294,-11.4,254,49.87
3295,-17.16,250,57.6
3296,-48.04,255,54.4
3297,21.96,235,48.65
3298,49.76,286,49.69
3299,-34.12,232,51.5
3300,64.18,223,47.31
3301,16.73,226,45.54
3302,31.71,268,49.0
3303,-4.46,218,42.29
3304,-64.15,287,57.58
3305,29.32,220,41.61
3306,3.92,249,46.41
3307,51.54,269,43.42
3308,-42.73,225,48.83
3309,57.08,233,47.51
3310,2.47,203,42.87
3311,-10.47,217,39.07
3312,-21.31,225,44.28
3313,2.85,228,51.23
3314,17.3,230,49.91
3315,-16.3,227,44.36
3316,23.76,223,41.29
3317,-4.58,235,42.32
3318,26.19,212,42.09
3319,81.97,242,41.46
3320,51.05,249,41.11
3321,30.32,212,49.94
3322,-22.2,201,42.66
3323,13.71,240,41.58
3324,25.15,224,44.96
3325,-34.96,213,44.64
3326,47.61,234,42.23
3327,70.02,265,43.13
3328,11.32,219,44.28
3329,35.79,239,47.31
3330,68.22,285,43.52
3331,40.39,221,44.71
3332,4.35,226,45.6
3333,-38.77,234,51.64
3334,23.96,250,48.77
3335,-73.56,211,46.22
3336,-77.41,214,44.18
3337,4.49,228,47.96
3338,-20.83,247,50.1
3339,50.83,261,51.14
3340,2.77,246,48.81
3341,2.5,244,48.76
3342,31.0,247,50.61
3343,56.36,293,50.68
3344,-51.7,237,55.64
3345,-9.85,275,55.64
3346,37.96,230,44.27
3347,-11.41,245,45.36
3348,-34.81,246,52.63
3349,-8.42,279,61.64
3350,30.14,256,46.88
3351,-25.52,244,51.39
3352,-40.87,255,52.88
3353,38.57,231,46.34
3354,-11.89,244,52.45
3355,-19.45,242,50.57
3356,35.97,222,50.09
3357,25.5,242,49.3
3358,12.11,225,46.33
3359,19.69,238,39.76
3360,-1.52,245,46.82
3361,-47.02,270,50.21
3362,0.56,230,39.62
3363,55.17,247,45.24
3364,-73.03,211,41.91
3365,-37.0,218,45.46
3366,58.39,221,39.63
3367,-5.01,260,52.65
3368,35.26,265,58.55
3369,26.66,225,48.71
3370,74.31,281,44.78
3371,45.91,291,63.38
3372,29.42,231,46.65
3373,11.22,270,46.66
3374,61.64,252,47.4
3375,14.84,241,50.29
3376,-51.22,242,53.26
3377,36.8,216,40.45
3378,-35.97,229,45.29
3379,13.63,191,32.57
3380,57.65,238,48.81
3381,-21.28,228,48.49
3382,19.94,249,47.31
3383,-10.42,249,49.55
3384,34.29,247,39.84
3385,-50.67,263,56.83
3386,13.93,234,41.47
3387,48.72,244,36.08
3388,2.1,261,54.75
3389,4.17,252,42.35
3390,64.2,226,43.15
3391,-20.36,247,57.34
3392,-44.18,231,44.54
3393,5.83,233,50.19
3394,47.44,236,45.12
3395,-17.61,247,50.85
3396,25.33,216,48.05
3397,26.67,223,40.13
3398,-12.58,258,55.9
3399,-4.17,255,46.28
3400,1.62,221,44.09
3401,47.17,245,56.79
3402,-4.4,224,48.19
3403,33.68,260,45.43
3404,-20.26,232,39.74
3405,-3.85,203,40.76
3406,-10.46,228,50.91
3407,15.62,213,37.92
3408,-18.35,244,46.9
3409,27.34,214,38.62
3410,89.3,188,32.2
3411,7.99,237,48.83
3412,-134.17,234,51.0
3413,-15.52,224,49.41
3414,41.41,218,40.11
3415,14.88,245,47.63
3416,27.69,232,39.95
3417,-12.29,257,48.24
3418,-11.43,234,53.87
3419,-3.16,255,46.3
3420,-72.8,240,41.9
3421,-16.65,237,47.01
3422,13.12,232,43.53
3423,10.89,238,56.49
3424,67.25,198,38.2
3425,18.56,277,50.51
3426,-64.21,228,47.34
3427,47.4,234,48.65
3428,4.1,218,44.76
3429,87.26,224,36.44
3430,25.14,216,40.14
3431,35.31,225,47.48
3432,65.96,216,42.85
3433,46.63,243,47.99
3434,-30.01,226,53.28
3435,18.9,236,46.53
3436,10.88,276,43.02
3437,35.53,243,40.8
3438,-35.47,215,42.14
3439,-34.35,224,43.57
3440,-45.46,238,48.1
3441,18.46,259,40.65
3442,32.41,282,52.94
3443,44.22,270,56.11
3444,46.25,264,54.84
3445,0.93,220,51.22
3446,54.53,234,44.23
3447,11.76,224,44.69
3448,-73.85,240,44.24
3449,-25.57,245,52.47
3450,-2.24,220,47.56
3451,-4.95,215,47.55
3452,19.06,237,43.95
3453,23.87,254,52.15
3454,2.61,232,47.13
3455,36.38,238,52.58
3456,-33.38,260,57.78
3457,35.17,218,44.14
3458,3.32,250,54.36
3459,52.74,219,43.95
3460,23.76,214,44.9
3461,20.66,231,46.5
3462,-41.78,221,46.37
3463,-6.23,274,63.05
3464,-18.55,186,29.18
3465,-37.41,235,50.33
3466,24.61,248,42.72
3467,13.84,271,50.85
3468,18.68,244,51.71
3469,-47.56,236,47.79
3470,-9.63,266,51.68
3471,13.14,277,42.42
3472,-13.54,226,44.3
3473,-32.25,263,53.52
3474,-14.79,217,45.86
3475,-3.02,240,53.79
3476,-9.02,213,40.45
3477,28.63,267,42.78
3478,31.69,275,50.97
3479,30.16,238,48.91
3480,17.95,240,41.45
3481,49.81,276,46.79
3482,20.7,226,41.01
3483,44.8,219,40.11
3484,-46.95,240,49.89
3485,23.06,206,40.12
3486,38.6,223,44.49
3487,-21.34,252,56.63
3488,-26.71,222,44.35
3489,35.0,201,35.88
3490,55.23,219,42.58
3491,81.98,235,45.86
3492,-19.29,230,49.19
3493,48.23,250,44.39
3494,-7.29,219,43.32
3495,-32.01,213,50.51
3496,-7.23,258,54.67
3497,73.05,302,48.71
3498,-28.45,236,44.91
3499,3.5,221,41.41
3500,1.99,226,41.54
3501,4.23,211,43.27
3502,109.0,260,45.15
3503,24.25,239,49.84
3504,51.33,256,49.8
3505,36.1,228,46.02
3506,20.2,208,37.25
3507,3.58,234,46.26
3508,-24.65,267,51.06
3509,50.49,195,39.37
3510,-22.08,231,47.43
3511,0.06,278,48.23
3512,-21.52,218,47.66
3513,42.04,271,48.16
3514,-15.92,269,58.86
3515,-15.85,255,45.19
3516,38.42,237,47.58
3517,31.48,246,50.57
3518,35.86,287,57.68
3519,7.88,246,57.7
3520,43.07,224,38.91
3521,59.74,227,45.04
3522,-53.67,217,48.14
3523,16.63,225,46.38
3524,-7.57,235,48.41
3525,-55.4,215,39.66
3526,27.28,256,43.96
3527,-16.34,257,61.35
3528,22.97,209,40.65
3529,52.05,276,51.1
3530,30.44,229,43.34
3531,59.9,235,44.69
3532,48.31,257,43.92
3533,24.58,209,49.09
3534,-44.72,239,50.13
3535,25.68,228,52.94
3536,-15.78,229,47.93
3537,77.52,232,49.82
3538,11.33,228,37.67
3539,-27.94,232,43.84
3540,-1.4,189,40.31
3541,4.8,229,44.25
3542,2.95,247,47.39
3543,12.43,236,47.41
3544,66.35,254,46.08
3545,2.61,250,44.96
3546,24.62,262,55.54
3547,-46.05,233,55.16
3548,27.77,246,44.18
3549,60.63,255,51.39
3550,45.03,296,54.92
3551,0.9,223,50.55
3552,32.41,276,49.16
3553,98.22,215,39.34
3554,32.95,268,53.72
3555,11.49,200,34.58
3556,37.1,222,47.86
3557,26.35,206,40.3
3558,94.47,249,42.0
3559,56.58,220,38.88
3560,65.22,251,46.98
3561,67.52,215,40.12
3562,82.81,197,37.45
3563,80.52,254,48.14
3564,-60.54,232,47.21
3565,-24.02,246,52.38
3566,46.49,269,42.34
3567,-2.36,246,49.06
3568,-65.49,203,43.79
3569,-13.06,187,39.05
