,1000,1001,1002,1004,1010,1011,1012,1014,1030,1031,1032,1034,1040,1041,1042,1044,1200,1201,1202,1204,1210,1211,1212,1214,1230,1231,1232,1234,1240,1241,1242,1244,1300,1301,1302,1304,1310,1311,1312,1314,1330,1331,1332,1334,1340,1341,1342,1344,1400,1401,1402,1404,1410,1411,1412,1414,1430,1431,1432,1434,1440,1441,1442,1444,2000,2001,2002,2004,2010,2011,2012,2014,2030,2031,2032,2034,2040,2041,2042,2044,2200,2201,2202,2204,2210,2211,2212,2214,2230,2231,2232,2234,2240,2241,2242,2244,2300,2301,2302,2304,2310,2311,2312,2314,2330,2331,2332,2334,2340,2341,2342,2344,2400,2401,2402,2404,2410,2411,2412,2414,2430,2431,2432,2434,2440,2441,2442,2444,3000,3001,3002,3004,3010,3011,3012,3014,3030,3031,3032,3034,3040,3041,3042,3044,3200,3201,3202,3204,3210,3211,3212,3214,3230,3231,3232,3234,3240,3241,3242,3244,3300,3301,3302,3304,3310,3311,3312,3314,3330,3331,3332,3334,3340,3341,3342,3344,3400,3401,3402,3404,3410,3411,3412,3414,3430,3431,3432,3434,3440,3441,3442,3444
0,62,60,58,45,53,45,54,45,55,58,57,26,42,61,56,20,50,47,71,28,61,80,67,81,59,86,84,77,56,80,81,80,25,39,66,59,62,78,81,83,55,85,83,80,67,78,65,81,56,69,63,25,58,77,82,60,55,80,81,85,61,81,81,80,45,34,59,61,43,63,34,63,59,69,65,52,62,57,66,22,50,64,64,63,66,84,84,75,23,84,70,82,52,82,77,80,44,71,68,64,57,83,71,83,58,80,84,66,34,83,80,72,47,66,45,30,29,82,81,79,40,77,81,80,59,83,82,84,47,63,53,56,61,63,63,57,63,7,66,56,60,66,46,38,65,61,60,65,62,79,83,60,67,76,80,83,39,83,85,83,55,57,65,45,62,81,83,85,52,83,83,78,69,82,82,83,53,65,60,65,57,76,81,83,54,81,84,81,36,82,84,80
1,152,162,145,159,166,146,167,169,121,163,147,163,153,163,163,142,159,124,167,149,166,177,178,165,148,181,164,187,163,184,181,180,143,164,133,163,133,170,182,181,163,142,177,181,165,172,167,184,163,151,147,167,161,181,179,179,142,176,157,159,138,177,180,177,149,131,164,138,149,133,155,133,149,166,138,163,162,164,163,164,163,163,146,162,154,175,181,176,125,182,177,182,154,170,169,142,132,164,132,165,162,180,143,168,162,173,177,184,164,175,180,173,145,163,144,135,144,143,181,180,163,168,179,181,161,180,178,168,153,144,164,163,165,144,164,148,165,135,164,167,136,164,141,153,149,163,166,145,149,180,179,168,168,181,179,164,133,168,180,177,161,160,155,137,142,178,182,178,141,170,182,177,133,180,143,174,165,141,163,160,162,183,176,179,165,180,179,179,154,143,181,181
