,1000,1001,1002,1004,1010,1011,1012,1014,1030,1031,1032,1034,1040,1041,1042,1044,1200,1201,1202,1204,1210,1211,1212,1214,1230,1231,1232,1234,1240,1241,1242,1244,1300,1301,1302,1304,1310,1311,1312,1314,1330,1331,1332,1334,1340,1341,1342,1344,1400,1401,1402,1404,1410,1411,1412,1414,1430,1431,1432,1434,1440,1441,1442,1444,2000,2001,2002,2004,2010,2011,2012,2014,2030,2031,2032,2034,2040,2041,2042,2044,2200,2201,2202,2204,2210,2211,2212,2214,2230,2231,2232,2234,2240,2241,2242,2244,2300,2301,2302,2304,2310,2311,2312,2314,2330,2331,2332,2334,2340,2341,2342,2344,2400,2401,2402,2404,2410,2411,2412,2414,2430,2431,2432,2434,2440,2441,2442,2444,3000,3001,3002,3004,3010,3011,3012,3014,3030,3031,3032,3034,3040,3041,3042,3044,3200,3201,3202,3204,3210,3211,3212,3214,3230,3231,3232,3234,3240,3241,3242,3244,3300,3301,3302,3304,3310,3311,3312,3314,3330,3331,3332,3334,3340,3341,3342,3344,3400,3401,3402,3404,3410,3411,3412,3414,3430,3431,3432,3434,3440,3441,3442,3444
0,0,-877,-140,-157,-459,-1349,-1339,-551,-238,-1436,-1115,-760,-1107,-810,-1094,-187,-1454,-1081,-452,-116,-844,-374,-338,-799,-70,-12,-666,0,-2051,-830,-352,-48,-1407,-140,-863,-1416,-130,-101,-1177,-55,-285,-1062,-162,-421,-105,-121,-1070,-1029,-2366,-839,-405,-467,-1007,-57,-1160,-100,-179,-28,-101,-658,-286,-713,-881,-886,-81,-1202,-421,-672,-1866,-997,-78,-93,-1508,-1070,-322,-1228,-117,-32,-54,-150,-891,-848,-1305,-253,-1309,-1139,-791,-341,-730,-1084,-998,-523,-1053,-1014,-133,-1856,-594,-32,-724,-1075,-943,-74,-1046,-854,-1248,-102,-14,-1501,-36,-130,-116,-65,-52,-1000,-1096,-106,-122,-1075,-104,-1114,-1527,-686,-1250,-217,-31,-1098,-22,-40,-1384,-109,-215,-871,-3217,-1043,-40,-344,-2326,-695,-468,-739,-1726,-881,-1242,-1217,-1163,-234,-1167,-1182,-1710,-778,-1039,-111,-1075,-682,-63,-534,-634,-93,-1477,-15,-1743,-48,-83,-1645,-168,-23,-135,-781,-1430,-49,-191,-802,-94,-93,-466,-694,-1086,-130,-796,-1291,-1827,-116,-16,-1177,-168,-273,-372,-220,-51,-1076,-137,-459
1,-1358,-354,-1979,-1421,-2520,-531,-65,-1411,-1974,-122,-40,-10,-345,-30,-383,-906,-44,-68,-1728,-995,22,-900,32,72,-840,-548,65,-287,-45,-220,60,-625,-563,-820,24,-123,-280,-207,-234,-393,-1387,-82,89,59,-767,-575,7,-242,-951,-20,-1253,1,-1342,-400,-256,-486,-1938,-209,16,70,-1219,57,66,-164,-773,-648,-1351,-1249,-600,7,-1006,-1304,-296,6,-1264,-128,-653,-417,-561,-1419,-182,-39,-546,-1472,-5,71,51,99,-65,-284,-344,115,43,63,62,-58,-2262,-557,19,0,-3,-541,-473,-11,-30,-618,-840,98,-261,75,-320,-335,-743,1,-67,-980,-396,-377,-487,-124,-394,-63,67,44,-830,3,-109,-303,-132,-914,-1494,-2222,-1436,-41,-1190,-843,-384,36,-1837,14,-607,12,3,3,-100,-2179,-63,-92,-288,69,-364,0,-368,83,-185,72,18,-654,-191,-120,-332,-790,-781,-180,-993,4,36,74,-630,-274,25,-312,-184,-574,-769,55,-579,-669,1,-1035,35,-13,-21,-288,-842,-1083,-1176,53,-658,-471,-18,42
