,1000,1001,1002,1004,1010,1011,1012,1014,1030,1031,1032,1034,1040,1041,1042,1044,1200,1201,1202,1204,1210,1211,1212,1214,1230,1231,1232,1234,1240,1241,1242,1244,1300,1301,1302,1304,1310,1311,1312,1314,1330,1331,1332,1334,1340,1341,1342,1344,1400,1401,1402,1404,1410,1411,1412,1414,1430,1431,1432,1434,1440,1441,1442,1444,2000,2001,2002,2004,2010,2011,2012,2014,2030,2031,2032,2034,2040,2041,2042,2044,2200,2201,2202,2204,2210,2211,2212,2214,2230,2231,2232,2234,2240,2241,2242,2244,2300,2301,2302,2304,2310,2311,2312,2314,2330,2331,2332,2334,2340,2341,2342,2344,2400,2401,2402,2404,2410,2411,2412,2414,2430,2431,2432,2434,2440,2441,2442,2444,3000,3001,3002,3004,3010,3011,3012,3014,3030,3031,3032,3034,3040,3041,3042,3044,3200,3201,3202,3204,3210,3211,3212,3214,3230,3231,3232,3234,3240,3241,3242,3244,3300,3301,3302,3304,3310,3311,3312,3314,3330,3331,3332,3334,3340,3341,3342,3344,3400,3401,3402,3404,3410,3411,3412,3414,3430,3431,3432,3434,3440,3441,3442,3444
0,-392,-216,-247,-47,-273,-92,-80,-146,-278,-281,-143,-240,-282,-172,-228,-161,-109,-176,-156,-134,-164,48,10,-170,-157,32,29,21,-160,46,-91,19,-271,-169,-85,-141,-119,49,37,-133,-288,-2,-51,21,-114,-43,9,32,-266,-196,-43,-186,-143,-51,-68,-68,-132,-48,-53,-44,-113,50,-18,-161,-210,-122,-257,-225,-326,-200,-107,-340,-283,-156,-123,-134,-216,-124,-97,-110,-195,-267,-104,-182,-214,-64,-10,-30,-131,42,5,0,-124,-49,25,46,-237,-92,-213,-175,-30,45,48,0,-178,-14,40,45,-129,-138,38,-25,-164,-45,-192,-64,-134,48,20,-130,-129,-9,-11,-67,-224,34,52,32,-291,-202,-210,-296,-199,-201,-134,-168,-283,-85,-111,-144,-150,-30,-121,-25,-331,-225,-112,-134,-171,39,-103,50,-283,-45,-58,-29,-169,-53,-128,11,-353,-120,-113,-87,-246,-73,23,9,-209,24,14,-163,-155,-15,-56,37,-127,-127,-141,-139,-157,26,-6,-80,-109,34,-103,-82,-197,-28,25,-32
1,-91,55,17,-161,-233,-133,77,-158,-102,67,-42,37,57,-79,-42,-53,57,-40,-185,2,61,-163,103,133,2,59,-86,138,-3,141,138,62,-98,57,-143,0,28,136,-5,144,22,150,130,59,-85,116,139,143,-38,67,-151,54,-66,132,150,116,-145,129,148,131,-8,37,53,102,-243,-215,-64,-199,-26,-16,-165,32,61,-56,-10,-6,68,-53,-231,10,68,-69,-137,3,67,132,141,131,-46,141,-97,65,10,132,139,1,-23,-139,-12,-97,-133,127,17,136,-78,123,53,147,-185,153,134,123,-9,-72,-57,30,14,34,124,140,-166,135,45,138,2,135,17,134,-29,-19,-46,-49,-348,-68,-29,38,-205,36,-78,65,-218,-130,17,-157,4,-29,82,-40,24,33,145,19,1,135,113,122,-108,140,134,108,-41,-7,-165,-11,-42,152,120,49,-102,136,134,99,-5,137,150,33,-155,23,-32,-80,-32,115,117,149,75,-15,150,107,-23,146,124,132
